	Eukaryote	EukaryoteVirus	Plasmid	Prokaryote	ProkaryoteVirus
SRZ187228	136556	45690.0	87934.0	997242.0	145194.0
SRZ187229	174996	19930.0	233836.0	2482560.0	108894.0
SRZ187230	399754	20406.0	842108.0	2815356.0	254930.0
SRZ187231	174854	56900.0	145816.0	676712.0	181352.0
SRZ187232	439998	84728.0	467302.0	1756890.0	375198.0
SRZ187233	208998	44256.0	196052.0	718722.0	115956.0
SRZ187234	256456	60392.0	373746.0	2291716.0	98452.0
SRZ187235	171354	45712.0	305306.0	1847358.0	85120.0
SRZ187236	127598	10560.0	44982.0	109644.0	320088.0
SRZ187237	47872	9726.0	60060.0	111848.0	91176.0
SRZ187238	31226	18270.0	96802.0	243524.0	70704.0
SRZ187239	447800	25098.0	390226.0	891126.0	498446.0
SRZ187240	472736	36728.0	687864.0	1161440.0	824348.0
SRZ187241	111628	28490.0	98996.0	286708.0	283224.0
SRZ187242	131124	10408.0	55108.0	250748.0	263820.0
SRZ187243	140336	38452.0	359854.0	1701098.0	435344.0
SRZ187244	413786	34682.0	398534.0	1152104.0	1262474.0
SRZ187245	389966	35894.0	525712.0	1141352.0	1554984.0
SRZ187246	279190	102582.0	497286.0	3805118.0	2107456.0
SRZ187247	71854	16048.0	81492.0	249834.0	225866.0
SRZ187248	124904	47922.0	170342.0	526900.0	902600.0
SRZ187249	77524	51886.0	187838.0	567288.0	896944.0
SRZ187250	61202	10702.0	109140.0	218248.0	429492.0
SRZ187251	549610	36458.0	577938.0	1370784.0	677600.0
SRZ187252	77306	2036.0	77776.0	187394.0	84026.0
SRZ187253	116122	27322.0	59476.0	129998.0	297398.0
SRZ187254	182434	28372.0	81744.0	210642.0	221298.0
SRZ187255	232282	56648.0	287632.0	520780.0	331238.0
SRZ187256	189266	28566.0	164672.0	353494.0	248370.0
SRZ187257	250468	60804.0	322566.0	524710.0	334488.0
SRZ187258	170590	23482.0	353396.0	940596.0	175618.0
SRZ187259	91208	10148.0	233524.0	477136.0	98770.0
SRZ187260	240050	138934.0	427572.0	1043342.0	331894.0
SRZ187261	188576	17172.0	287492.0	911870.0	1420666.0
SRZ187262	246610	69702.0	315262.0	944046.0	423036.0
SRZ187263	176376	42422.0	374196.0	775206.0	479836.0
SRZ187264	161580	17490.0	276368.0	692644.0	369616.0
SRZ187265	36880	6640.0	89034.0	152324.0	21878.0
SRZ187266	8570		36292.0	51384.0	16226.0
SRZ187267	5642	1632.0	2160.0	9218.0	27336.0
SRZ187268	45004	6634.0	31664.0	54216.0	122960.0
SRZ187269	322466	33854.0	254094.0	647976.0	527498.0
SRZ187270	263818	11452.0	140138.0	266566.0	469066.0
SRZ187271	251418	12060.0	281282.0	511774.0	402338.0
SRZ187272	372174	13100.0	397420.0	619624.0	625002.0
SRZ187273	88710	27948.0	165560.0	455162.0	373986.0
SRZ187274	38458	5672.0	28028.0	103078.0	423696.0
SRZ187275	61518	19788.0	171736.0	1102500.0	778192.0
SRZ187276	383976	38156.0	261458.0	724626.0	636882.0
SRZ187277	267390	25238.0	288564.0	1137100.0	541886.0
SRZ187278	319610	26298.0	414214.0	1326688.0	725698.0
SRZ187279	310654	8410.0	384920.0	1038616.0	535848.0
SRZ187280	216980	4972.0	298406.0	1281994.0	249402.0
SRZ187281	38434	7858.0	257920.0	693986.0	123904.0
SRZ187282	183520	20708.0	692682.0	2938066.0	212176.0
SRZ187283	207662	35588.0	292654.0	836388.0	199208.0
SRZ187284	232944	21346.0	427750.0	1005054.0	276584.0
SRZ187285	171904	8324.0	370016.0	714458.0	469042.0
SRZ187286	104860	14732.0	21390.0	130276.0	45920.0
SRZ187287	133264	42534.0	123072.0	298818.0	273438.0
SRZ187288	136138	15516.0	58312.0	150852.0	204810.0
SRZ187289	235144	54570.0	142766.0	290744.0	268158.0
SRZ187290	23202	15288.0	29714.0	68482.0	17610.0
SRZ187291	437092	19842.0	621318.0	1655420.0	238342.0
SRZ187292	211226	23892.0	371312.0	1170924.0	124372.0
SRZ187293	35428	2358.0	119404.0	440668.0	701530.0
SRZ187294	90996	19300.0	309488.0	925322.0	969150.0
SRZ187295	154692	37354.0	229858.0	528780.0	490560.0
SRZ187296	418914	59546.0	432450.0	1334340.0	733852.0
SRZ187297	206058	29196.0	271694.0	844976.0	569424.0
SRZ187298	309370	37884.0	512024.0	1374750.0	533796.0
SRZ187299	53996	60832.0	51830.0	140432.0	201532.0
SRZ187300	58730	10460.0	68880.0	204050.0	350054.0
SRZ187301	44538	3940.0	48800.0	93266.0	496196.0
SRZ187302	141512	24398.0	208306.0	611854.0	219098.0
SRZ187303	28384	17780.0	159468.0	537414.0	61110.0
SRZ187304	70550	20240.0	367162.0	1169430.0	119350.0
SRZ187305	78950	16152.0	1122444.0	1397058.0	169186.0
SRZ187306	528512	64174.0	916158.0	2971384.0	247674.0
SRZ187307	174178	31484.0	293650.0	884034.0	838894.0
SRZ187308	152138	19930.0	231096.0	553204.0	396576.0
SRZ187309	109854	35862.0	201194.0	742790.0	632216.0
SRZ187310	150824	24832.0	293770.0	776014.0	445058.0
SRZ187311	291358	46458.0	255832.0	826942.0	501838.0
SRZ187312	264666	29964.0	374120.0	1311818.0	446580.0
SRZ187313	295064	27692.0	444498.0	1594972.0	436170.0
SRZ187314	278942	28176.0	306628.0	1038454.0	662926.0
SRZ187315	126228	12672.0	47358.0	111574.0	81124.0
SRZ187316	116372	9126.0	73172.0	149472.0	106236.0
SRZ187317	356504	29110.0	335416.0	1231276.0	252562.0
SRZ187318	154784	16930.0	149980.0	380118.0	198444.0
SRZ187319	50880	11804.0	155710.0	697254.0	105640.0
SRZ187320	63450	9550.0	265946.0	1186482.0	155322.0
SRZ187321	595830	17422.0	339580.0	855824.0	446138.0
SRZ187322	395416	22290.0	339876.0	989118.0	454464.0
SRZ187323	420480	14434.0	307670.0	802270.0	357876.0
SRZ187324	348924	13244.0	458692.0	747676.0	209972.0
SRZ187325	46720	11966.0	39972.0	82580.0	155360.0
SRZ187326	148114	18616.0	77404.0	192960.0	234356.0
SRZ187327	107616	26680.0	83238.0	215572.0	244852.0
SRZ187328	146026	18868.0	108872.0	268732.0	253824.0
SRZ187329	195542	18920.0	283888.0	754034.0	264656.0
SRZ187330	201740	22990.0	262348.0	620482.0	236676.0
SRZ187331	280722	22922.0	252952.0	624686.0	246786.0
SRZ187332	196658	27242.0	320674.0	931332.0	486572.0
SRZ187333	70584	21620.0	88990.0	161142.0	68196.0
SRZ187334	123042	19758.0	93116.0	200816.0	147908.0
SRZ187335	239464	12888.0	156998.0	421416.0	153106.0
SRZ187336	87642	6626.0	153822.0	482772.0	218868.0
SRZ187337	111498	12218.0	74038.0	229382.0	411096.0
SRZ187338	92180	10994.0	75204.0	212914.0	411708.0
SRZ187339	137896	9326.0	93336.0	447992.0	837444.0
SRZ187340	73188	51234.0	873442.0	123944.0	86992.0
SRZ187341	47006	3700.0	101002.0	240318.0	159124.0
SRZ187342	92304	5828.0	145540.0	379618.0	175548.0
SRZ187343	89626	5636.0	169058.0	501720.0	182072.0
SRZ187344	27544	986.0	113442.0	407264.0	113284.0
SRZ187345	448282	40170.0	979152.0	3073072.0	148338.0
SRZ187346	235582	37932.0	691492.0	1885514.0	241472.0
SRZ187347	119844	8436.0	208090.0	722924.0	402696.0
SRZ187348	194534	19728.0	218704.0	751858.0	241374.0
SRZ187349	89140	11250.0	83122.0	152588.0	272552.0
SRZ187350	417232	44308.0	1166618.0	2763164.0	223532.0
SRZ187351	163754	11056.0	336768.0	875930.0	53646.0
SRZ187352	244848	20120.0	286226.0	794906.0	87620.0
SRZ187353	150432	13444.0	243940.0	973070.0	1301870.0
SRZ187354	185446	12834.0	57144.0	143186.0	258212.0
SRZ187355	257234	68052.0	720066.0	1786428.0	481740.0
SRZ187356	92116	27870.0	389376.0	982552.0	297566.0
SRZ187357	2036842	635768.0	4016580.0	14671122.0	2905530.0
SRZ187358	806658	365042.0	1695684.0	5174012.0	527350.0
SRZ187359	152070	109784.0	415414.0	1157476.0	187864.0
SRZ187360	344100	82870.0	1112414.0	3331824.0	267352.0
SRZ187361	822556	68966.0	2102816.0	8233312.0	323728.0
SRZ187362	366856	27908.0	465788.0	1061958.0	1049912.0
SRZ187363	159276	23148.0	235480.0	733896.0	245960.0
SRZ187364	73970	55518.0	146082.0	352038.0	157334.0
SRZ187365	73864	15836.0	67906.0	197772.0	86150.0
SRZ187366	351028	41644.0	726348.0	2890634.0	38600.0
SRZ187367	70456	2696.0	112398.0	350006.0	27872.0
SRZ187368	107366	12064.0	155046.0	540724.0	101878.0
SRZ187369	137990	7256.0	48794.0	145396.0	95528.0
SRZ187370	167470	29242.0	149868.0	328386.0	250416.0
SRZ187371	230182	26560.0	453426.0	1643536.0	732022.0
SRZ187372	360060	47646.0	224902.0	665852.0	333766.0
SRZ187373	191488	10994.0	348152.0	1028266.0	287014.0
SRZ187374	399660	22064.0	150098.0	546458.0	229372.0
SRZ187375	129336	15952.0	188846.0	547166.0	371106.0
SRZ187376	82322	40576.0	217564.0	498126.0	646454.0
SRZ187377	138878	50466.0	41380.0	128404.0	78568.0
SRZ187378	169786	25086.0	206994.0	573950.0	221854.0
SRZ187379	32024	17830.0	23730.0	119790.0	629216.0
SRZ187380	497410	49722.0	431420.0	1076516.0	326960.0
SRZ187381	503780	23730.0	435560.0	878676.0	197874.0
SRZ187382	140610	75938.0	168284.0	436762.0	932630.0
SRZ187383	203702	11882.0	207142.0	617534.0	263988.0
SRZ187384	190502	10292.0	340066.0	996724.0	139708.0
SRZ187385	177508	11692.0	346994.0	998052.0	78396.0
SRZ187386	214044	50706.0	319236.0	1010802.0	347162.0
SRZ187387	34820	8380.0	142684.0	369496.0	1510528.0
SRZ187388	66966	6558.0	55598.0	168712.0	549036.0
SRZ187389	117614	3942.0	254640.0	743924.0	78232.0
SRZ187390	149276	47262.0	153756.0	587910.0	154280.0
SRZ187391	27492	11244.0	23908.0	86272.0	1028288.0
SRZ187392	211350	31460.0	249320.0	777486.0	50682.0
SRZ187393	406194	12164.0	176926.0	555000.0	195370.0
SRZ187394	35998	31546.0	5406.0	19960.0	7416.0
SRZ187395	187264	20812.0	72286.0	187390.0	146918.0
SRZ187396	98304	49506.0	53110.0	102682.0	679220.0
SRZ187397	56872	12992.0	266952.0	878690.0	151534.0
SRZ187398	69086	4718.0	169962.0	583706.0	56398.0
SRZ187399	496210	48206.0	196546.0	422878.0	739888.0
SRZ187400	28626	4138.0	24410.0	109736.0	61948.0
SRZ187401	105102	11734.0	258512.0	1329256.0	280718.0
SRZ187402	256290	52538.0	609244.0	2616768.0	329326.0
SRZ187403	670568	318128.0	269066.0	2139262.0	1842784.0
SRZ187404	461890	310968.0	569274.0	3299720.0	1755676.0
SRZ187405	136184	17038.0	577214.0	1946158.0	451690.0
SRZ187406	1335640	45294.0	262614.0	925618.0	438270.0
SRZ187407	258970	30912.0	56336.0	143112.0	120146.0
