	Eukaryote	EukaryoteVirus	Plasmid	Prokaryote	ProkaryoteVirus	TotalCnt
SRZ187075	4.341378046974268	1.6060682241606448	6.839175884567713	39.03308505413812	48.18029279015926	4105056.0
SRZ187076	11.83941485361818	2.1660781076234894	15.20109789971277	52.92997368941973	17.86343544962583	3465526.0
SRZ187077	8.743609236932569	0.4018723786011529	23.06497822004287	65.10561884990528	2.6839213145181287	8284222.0
SRZ187078	4.114857272060822	0.8017782241708381	10.77591092805797	33.34690105234454	50.960552523365834	20008276.0
SRZ187079	14.047980915369669	0.4838492468112122	16.93953327305258	66.32614453272797	2.2024920320385797	623748.0
SRZ187080	17.71108280881801	1.4255741981529677	12.352720404107524	57.52564126228227	10.984981326639225	325062.0
SRZ187081	22.160477160599886	3.6243587540806557	14.129255541101102	46.24285118185612	13.84305736236224	407410.0
SRZ187082	8.02378616652356	0.9020768366329263	27.04857237451723	56.90113594105534	7.124428681270944	2941878.0
SRZ187083	15.232215180621361	0.6552415020680522	15.116666523350503	60.17344122174163	8.822435572218449	1860688.0
SRZ187084	21.447840869371802	2.1845508563439355	14.632677703282386	47.91665342696451	13.818277144037367	1258840.0
SRZ187085	10.799635845117955	0.778895108792016	19.953199243678323	64.81532251695987	3.6529472854518334	2684572.0
SRZ187086	11.568585263553583	1.5204348621765862	16.45497306841957	54.251925274138266	16.204081531712	1617432.0
SRZ187087	23.600478332380135	3.1057365646553965	17.567809194583127	40.541712688616016	15.184263219765324	1577146.0
SRZ187088	11.671509605650966	1.6865261814558883	20.001631193537914	58.540657498932525	8.099675520422704	1250618.0
SRZ187089	16.469927723283426	1.7268972638100155	14.262648425400103	49.78846153846154	17.752065049044916	1549600.0
SRZ187090	14.648405657742115	0.7316726185593131	18.003133959640664	54.012101777883466	12.60468598617444	1925998.0
SRZ187091	11.352404869626701	0.616551183958088	19.08001907864761	63.091655225065566	5.8593696427020365	1312462.0
SRZ187092	7.954588773900526	1.4932553001849778	6.3146582630968435	34.427467474590514	49.81003018822714	1101754.0
SRZ187093	37.420943140329236	18.891769731840245	7.299548564792509	23.668182590363628	12.719555972674385	718154.0
SRZ187094	7.849527581494932	0.8821158113443771	22.681081581402374	63.16158685850828	5.425688167250034	1642188.0
SRZ187095	1.734161437058541	0.5850326187251448	7.2658007910513	27.045428791893073	63.36957636127194	1853230.0
SRZ187096	24.994612049284225	3.4457314645363257	8.843179584963417	42.99402028791747	19.722456613298558	547518.0
SRZ187097	8.129961256189548	0.458354043144342	19.196591043795273	67.00329208008301	5.21180157678782	961702.0
SRZ187098	1.567784373495909	0.26664527514840364	6.321514519493021	33.05888015401893	58.78517567784373	623300.0
SRZ187099	26.032564703928934	2.6460119134098505	11.856073971067433	41.187916398580356	18.27743301301343	770896.0
SRZ187100	7.811746074950202	1.034032907045638	23.080983664699502	58.098572671673246	9.974664681631413	1454886.0
SRZ187101	14.514278604054166	0.9228488031480551	13.613204885025334	50.30103683470267	20.648630873069777	2700334.0
SRZ187102	17.760522969285283	3.443808860066344	15.175431847906268	42.342251628056424	21.27798469468568	1767752.0
SRZ187103	9.437259144181496	1.3017730800634129	19.71816890803557	58.64205767513971	10.900741192579813	1259052.0
SRZ187104	17.66606039084061	0.9790843853030087	14.14061753609264	48.216413430842195	18.99782425692155	2219012.0
