	Eukaryote	EukaryoteVirus	Plasmid	Prokaryote	ProkaryoteVirus	TotalCnt
SRZ187107	17.25409017270607	1.804106887473024	15.870918481389245	52.10269790185168	12.968186556579981	2022164.0
SRZ187108	18.84825657563237	5.3205778242466994	19.937109493096845	38.36454764184219	17.5295084651819	2540288.0
SRZ187109	12.192736474933316	2.9454209698379046	21.806989945968127	56.01737227275836	7.037480336502291	584840.0
SRZ187110	18.13761930016487	3.004777554149682	21.912175551260514	47.28195705896755	9.663470535457382	2703894.0
SRZ187111	18.335711762628048	5.627410808901448	20.66965736488873	38.47071706110915	16.896503002472624	2831000.0
SRZ187112	11.036560033236395	1.3092023265475696	25.01869547154134	60.17163481512256	2.4639073535521394	770240.0
SRZ187113	11.751565957181588	1.6507837576739692	23.413132225996446	58.88086260089127	4.303655458256723	1604450.0
SRZ187114	19.952024789813525	2.993810411407089	13.912968249848603	49.99944946480114	13.141747084129642	1271490.0
SRZ187115	16.683734867744686	6.382643831140368	22.320624496919756	49.82566526136264	4.787331542832551	1003816.0
SRZ187116	4.513502382773431	1.8139671706771783	18.158263222921693	57.51826792963464	17.99599929399306	1699700.0
SRZ187117	23.081230924313274	1.9929349035512647	18.58589014467679	38.357107171647655	17.98283685581102	1357094.0
SRZ187118	13.86725416015819	2.088792177187074	22.083194134696125	58.419546197394205	3.541213330564409	1107530.0
SRZ187119	15.76789940176091	2.3982846559757767	17.85034468566725	50.59015477782841	13.393316478767657	1088528.0
SRZ187120	32.111866019987644	5.68291127064327	5.430281183868126	43.62197628618584	13.152965239315114	395044.0
SRZ187121	13.990308264485984	4.984794528579403	10.764148225943364	53.89823422798776	16.362514753003495	784586.0
SRZ187122	9.942389701156914	2.2001865621782724	12.74731260109163	25.9938635550912	49.11624758048198	1571594.0
SRZ187123	15.623965843681678	4.617897889100467	23.529395808581395	46.92913214958037	9.29960830905609	2949264.0
SRZ187124	12.426724496921628	1.379101025696878	29.449464728456203	55.29393487049055	1.4507748784347392	2497424.0
SRZ187125	7.254238907098606	2.1646432943194336	17.791106575120878	51.100698637091824	21.689312586369258	1926322.0
SRZ187126	14.138549268158133	10.302150853565667	14.428167966852751	53.188204184180705	7.942927727242746	667084.0
SRZ187127	16.43708026862808	0.9813719219699393	21.814438759194115	58.6580588423409	2.1090502078669653	500320.0
SRZ187128	1.8739855393241847	1.8802283742522787	12.536180066060544	23.171700661740502	60.53790535862249	352404.0
SRZ187129	3.8041152621539487	2.91080697529924	9.743708764575189	31.279328677009218	52.262040320962406	827262.0
SRZ187130	15.706198953552612	7.110730906314036	19.381313614375415	40.57363313739864	17.228123388359307	1306898.0
SRZ187131	11.249315543959282	2.3476468176908325	19.496000981427677	42.38391176725802	24.52312488966419	1336828.0
SRZ187132	18.136583521252117	6.465328408247213	12.762336925694838	41.273881825602146	21.361869319203684	433698.0
SRZ187133	11.371142006768052	2.608889603054497	21.332792912492597	54.49456661206497	10.192608865619881	833918.0
SRZ187134	11.615892672520436	3.0421795814975447	18.84145831933792	39.3122285231166	27.1882409035275	1220638.0
SRZ187135	18.60895038466461	6.142404118257704	19.203651825201575	32.76901636779909	23.275977304077017	1406420.0
SRZ187136	15.315133997419956	2.8015548162445802	19.10857525291225	40.325075897923355	22.44966003549986	1649584.0
SRZ187137	6.648067861886518	2.3045709577288265	11.555923390463454	27.046096900138302	52.4453408897829	1094694.0
SRZ187138	19.649617387464527	7.4955438160013355	18.236293531936433	37.1818069220289	17.43673834256881	1485576.0
SRZ187139	10.171049025455835	2.269502974415193	22.906019764948653	52.79768334166277	11.855744893517548	992464.0
SRZ187140	12.40467438076922	1.2949348119656643	29.07409784747407	49.508528387222604	7.7177645725684405	6480944.0
SRZ187141	23.071276703452465	5.27488103675205	8.735952212210185	42.26738888326415	20.65050116432115	395080.0
