	Eukaryote	EukaryoteVirus	Plasmid	Prokaryote	ProkaryoteVirus	TotalCnt
SRZ187176	14.02957647838073	3.6387576220642783	21.404723898045468	26.858124523027424	34.0688174784821	13820239
SRZ187177	14.967038719806233	7.995908933960685	28.59614908715492	33.78211199552978	14.658791263548382	9241601
SRZ187178	22.854778250828712	4.279414952948015	25.74085117747789	42.55115705465571	4.573798564089674	7956625
SRZ187179	13.681010030418753	4.980306776466769	25.963903490701266	35.261528121398996	20.113251581014215	14955906
SRZ187180	19.5738489565705	12.35616929703	26.442871327131392	29.131643310983232	12.495467108284876	8358351
SRZ187181	19.78338563300378	3.8375110447450043	28.411043492559468	39.55379230182788	8.414267527863867	9900636
SRZ187182	15.941395958660983	4.201631925203134	24.005773029639244	36.52852435576631	19.322674730730327	11911943
SRZ187183	18.065295435488473	12.119507755487273	25.8290773473609	31.559204418698975	12.426915042964382	10283751
SRZ187184	18.71683364615296	2.6127992338588277	24.263558008289188	51.8923158474636	2.514493264235428	12488560
SRZ187185	16.19271377027614	11.431060421832047	24.749619564800867	30.643071432281804	16.98353481080914	8220191
SRZ187186	14.265990874363903	8.950407255684997	30.719303548948854	32.65909992562489	13.405198395377356	8852424
SRZ187187	18.406515835868305	3.9195938005697637	28.28609753001474	42.36731603487505	7.020476798672139	11131281
SRZ187188	19.76891646840028	7.551338240136537	23.880650592016472	31.983962452288527	16.815132247158182	10780950
SRZ187189	19.097691053890046	9.507521436830164	26.092220784946136	31.916116421758282	13.386450302575374	7514987
SRZ187190	18.87544592368299	3.3381033842355974	27.15242739905515	45.06591565568495	5.568107637341314	10691011
SRZ187191	11.651285856512064	4.373649899662187	23.80500928219302	34.59741641897947	25.572638542653255	12959222
SRZ187192	19.75739139885528	11.319119394400476	24.131935752133067	30.220932944677617	14.570620509933557	3275564
SRZ187193	17.524983524513	2.32085641946501	28.036744337073703	49.28093790599672	2.836477812951564	11247012
SRZ187194	16.603914853115366	5.498528119581385	27.825587545708085	41.13567722505747	8.936292256537696	8371604
SRZ187195	19.294189806212973	7.55563186871858	27.432359913378864	35.67550048478791	10.04231792690167	29265375
SRZ187196	16.754425548844267	2.5177033698453783	29.026149145469905	48.87326295049233	2.8284589853481164	11494563
SRZ187197	12.986178926232737	4.198618435099266	29.58965253765006	45.38617286993361	7.8393772310843275	12350777
SRZ187198	13.24717163789681	7.883960230874722	28.733561240758124	30.486190724125752	19.64911616634459	22350303
SRZ187199	18.31763817056761	2.355139450737264	27.372060498217277	48.5925532482431	3.362608632234753	17976133
SRZ187200	16.820207154290422	3.5948485718119305	30.440506584732212	37.419096384842845	11.72534130432259	29632792
SRZ187201	17.185081549768068	12.020034634224789	25.484685920205735	34.06959085870462	11.24060703709679	15551669
SRZ187202	19.838958509092162	4.603446751922359	25.056164852824967	41.65651591778833	8.844913968372177	22016438
SRZ187203	19.26315374986959	4.715658676297141	24.910265701207596	42.13609826396793	8.974823608657738	22170731
SRZ187204	19.036568955201307	10.474847026951283	23.7027240435153	37.00294268765472	9.782917286677387	11239725
SRZ187206	18.66286441116609	6.081295662375386	33.21334947631904	37.481886084185724	4.560604365953758	4899548
SRZ187207	11.304467845812788	4.516080168368754	27.500499583251383	48.67340016939052	8.005552233176553	19025858
SRZ187208	8.523160476801877	3.022269841647249	27.406255448824638	51.96583686020892	9.082477372517317	20187840
SRZ187209	13.988050619882642	4.53750453125182	22.82303966631501	49.42935803830671	9.222047144243817	21638612
SRZ187210	13.088423232684114	4.457094676791961	27.966650748853077	44.27495286661594	10.212878475054907	16530746
SRZ187211	11.894993998967552	5.505410150996061	27.840267957822267	43.19003975769838	11.569288134515737	10193246
SRZ187212	33.81983128953538	5.591479548546055	20.579945165566865	34.207361440231956	5.801382556119738	12740170
SRZ187213	18.916496227299554	9.253302066422144	23.209354585978172	38.28352375576271	10.337323364537424	13371324
SRZ187214	21.254994043015046	7.366993157264403	21.649696276936385	40.126953693538596	9.601362829245573	15390336
SRZ187215	18.308001207415902	4.178111041062526	23.88171869831304	45.528692216372605	8.103476836835924	23494804
SRZ187216	17.931728642053297	5.537756226356642	24.880362096172473	42.79233621321883	8.857816822198757	15687545
SRZ187217	18.745547136155825	6.075743689384155	25.078432582268036	40.152435391292414	9.947841200899573	16565182
SRZ187218	11.62008609357613	2.888456335301847	29.427288857062297	49.853390844556095	6.210777869503631	19162173
SRZ187219	13.306902449380445	4.153749254773431	24.835190423513918	49.751607288801715	7.952550583530491	16516789
SRZ187220	17.235352976619826	7.497066325086901	26.3531102392935	37.68977381855182	11.22469664044795	6802901
SRZ187221	15.833678700346283	7.471259244642681	29.332485012229995	35.994807332044736	11.367769710736303	6618563
SRZ187222	17.108411204732977	7.723818532755199	27.28843493523323	37.139403019350745	10.739932307927846	9144350
