	Eukaryote	EukaryoteVirus	Plasmid	Prokaryote	ProkaryoteVirus	TotalCnt
SRZ187075	11.873840396703024	5.0371815829391995	13.777967008907861	32.90089904492306	36.410111966526856	15280549
SRZ187076	18.36651863003031	7.809552722863325	19.97545723964697	40.755972389157975	13.092499018301417	16904374
SRZ187077	16.485461323427323	2.8817949424371982	29.988164412123073	47.069303845077854	3.575275476934548	31984892
SRZ187078	7.964691804319926	4.071654479448717	15.758380271702178	30.629398314887776	41.5758751296414	51209527
SRZ187079	21.75179623150868	3.9299584996636856	23.694422681004866	45.49196946116803	5.131853126654738	4402133
SRZ187080	16.690676496750946	4.858654846442625	21.55106517707721	48.04823073559787	8.85137274413135	2653080
SRZ187081	13.556657404745936	13.05116412762288	23.360959407237072	39.537782249049854	10.493436811344257	2504880
SRZ187082	14.054026213846447	3.703493578248537	31.22182384868243	44.345846283919165	6.674810075303423	16445202
SRZ187083	18.61757496636865	3.8475350131481103	24.758017500615356	44.23801677314571	8.538855746722179	8852603
SRZ187084	19.143030863326146	8.430058597047728	21.66110774346469	39.284508918727155	11.481293877434277	5419215
SRZ187085	16.137885823316953	3.7402585450693953	25.04292787571574	50.526933278274896	4.551994477623011	13386989
SRZ187086	14.941344970314235	5.057139064536371	21.973782853453685	44.32661356011971	13.701119551576001	5303552
SRZ187087	18.08641439904816	9.63592059820949	24.308235179174158	35.53370696502512	12.435722858543075	7021353
SRZ187088	19.216243078233706	4.051631913155819	24.848392407038517	43.694307809312804	8.18942479225915	7113430
SRZ187089	17.156778233740212	4.886512260547644	20.406918129097125	40.979514343963174	16.570277032651838	5144917
SRZ187090	14.707057367374254	3.9998635370308846	24.791575133386175	43.36289393320074	13.138610029007946	6272764
SRZ187091	19.13344003407793	3.11940883661096	24.520160859278402	47.26490709994214	5.962083170090564	7399511
SRZ187092	15.98477648596913	3.665554630666254	19.862226677499294	29.9654156948461	30.52202651101922	4610762
SRZ187093	23.125142456217095	31.749393548839564	12.58143592300782	21.8976490526643	10.646379019271224	3365069
SRZ187094	14.557273146672001	3.634010014939328	27.855888273652774	47.98674127307824	5.966087291657659	8533851
SRZ187095	5.934896111771768	3.896128911673173	13.85095301952072	24.4898062456181	51.828215711416235	6126055
SRZ187096	17.65117207976119	11.845891893722849	22.905735589591487	32.058646077422296	15.538554359502186	2981751
SRZ187097	17.495372958816517	4.067373271669052	26.80645869714679	44.53647105755428	7.094324014813362	5855794
SRZ187098	6.483708146061616	3.0102161265970273	11.587013912639147	26.228497975355985	52.690563839346225	2228046
SRZ187099	17.841502196916753	11.183204507592523	25.212696122320317	31.733876152941818	14.028721020228588	4152638
SRZ187100	14.433461961523044	4.7077110527448935	27.36917146256279	43.47132774831959	10.018327774849686	8179389
SRZ187101	12.988529567825314	3.896202835973305	20.077250526458712	40.46426371963786	22.573753350104806	7836322
SRZ187102	13.442426929842876	9.760838243100595	25.866221965955326	35.389319746932436	15.541193114168767	8041963
SRZ187103	16.425652484320615	4.687316203221376	25.226424473553394	43.78817874382278	9.872428095081832	7600106
SRZ187104	16.39100310244409	4.7289595489752925	20.705119381617116	39.98708530738047	18.187832659583037	6305996
SRZ187105	16.857495488038712	12.452278509840607	21.948236723079447	31.86727854657299	16.874710732468245	4083590
SRZ187106	17.747855829153032	4.692065395819554	26.5019145677475	38.59492346956844	12.46324073771147	5929798
SRZ187107	15.799151573701653	4.42356272089453	20.685283581946788	44.04962385158757	15.042378271869456	5227325
SRZ187108	15.501121573901095	8.74423461879111	25.479579973319527	36.585137212647986	13.68992662134028	8832677
SRZ187109	20.26493473519944	4.2147323921275595	26.798639486675082	40.51818094558875	8.203512440409165	3875596
SRZ187110	17.597168409188118	4.827766007403556	27.263296378371898	40.48876457140045	9.823004633635978	9550815
SRZ187111	16.592554217214236	9.151979025509032	25.792975255852824	34.810933794086345	13.651557707337561	9658971
SRZ187112	21.13040738293201	3.282369169001711	27.926702391667426	43.165950497127255	4.494570559271597	4731887
SRZ187113	18.7691436587988	4.033995106135161	25.472826929429125	46.36974498661838	5.354289319018532	7986326
SRZ187114	19.70422535835719	6.75111649252206	22.936589254449455	38.755824094070455	11.852244800600841	4511002
SRZ187115	21.11487351571273	8.214924423488936	25.979601616974776	39.3417227720556	5.3488776717679585	5896938
SRZ187116	11.544854664537002	4.013356343206623	26.69939158556702	41.90430512391283	15.838092282776529	6957593
SRZ187117	19.02276033195986	6.814524033353115	25.54224231190347	34.55128844529668	14.069184877486878	5193158
SRZ187118	19.89576589910532	3.8127510061797407	26.065541975086223	44.54499297893854	5.680948140690176	5800405
SRZ187119	18.244437850050122	3.6201146759631	28.656605505044713	38.465115931114624	11.01372603782744	4812168
SRZ187120	26.18199645838795	8.448192803012736	14.373058005018072	37.86609829251141	13.130654441069828	1056581
SRZ187121	12.319223861177502	7.481614787367945	24.008400627925724	43.39907225388564	12.791688469643185	2828360
SRZ187122	14.781957313529212	4.038345479158414	21.54333768324459	27.66881231494759	31.96754720912019	6278289
SRZ187123	15.232436402165641	7.448315153179997	28.933364820994516	38.70026269305463	9.685620930605213	8562084
SRZ187124	17.542053896483672	2.9478878005935827	31.577815204585075	44.702020765419384	3.2302223329182858	10631714
SRZ187125	12.135776266665081	4.674190915968846	24.07646923633094	38.58754324826805	20.526020332767086	6557199
SRZ187126	12.629873507152952	17.789488377137936	19.138344346347925	42.97064226763092	7.471651501730264	3374341
SRZ187127	20.46507652858569	2.0118346928632493	29.950726540473152	44.055652251720524	3.5167099863573803	3486867
SRZ187128	6.712117026936957	3.8544806249302317	21.56700261474016	25.00478703597325	42.8616126974194	1227273
SRZ187129	8.930079707115986	4.828262154254169	17.06701595583678	30.41853442684386	38.75610775594921	2775160
SRZ187130	14.604592705352983	7.878403756314661	25.567214853204025	39.08819921340125	12.861589471727074	6314274
SRZ187131	13.907288943104039	4.56494706930871	26.510616870682686	34.71404660926795	20.303100507636614	5076072
SRZ187132	14.486686868055772	13.02173905497763	18.395542851589212	38.7314777212	15.364553504177383	2304792
SRZ187133	18.40596638230884	5.263351576632399	23.994148671018696	43.48639828581681	8.850135084223252	5027234
SRZ187134	13.806503176356165	5.46415145517863	25.28273312274909	33.75262528379933	21.693986961916778	4689493
SRZ187135	14.532606971070036	9.803802015978667	26.435777608374096	32.010625945105794	17.217187459471404	5937166
SRZ187136	19.471473053709744	4.074870800660523	24.64063851426197	36.44509425878057	15.367923372587192	8138393
SRZ187137	9.12004901678216	4.772918486930693	16.31485510320533	25.48532637806266	44.30685101501916	3087922
SRZ187138	17.576933320150744	9.627943703220739	26.31857061547547	31.802928316111352	14.673624045041699	4490772
SRZ187139	16.503421638747028	4.092526721982198	27.760502154003483	41.11864373678992	10.524905748477373	5632535
SRZ187140	14.670197705068958	3.1481497149916	31.999044598149247	41.154489256760016	9.028118725030179	17492116
SRZ187141	20.930008983309957	9.7772296732912	15.523396006367118	35.04026729287166	18.72909804416006	1269020
SRZ187142	18.143702113853603	4.215941786133206	26.66726819313607	44.50597444682648	6.467113460050643	7292558
SRZ187143	16.38613205415778	4.375501068150988	34.015017983639794	35.036953925085484	10.186394968965947	5245045
SRZ187144	19.972744081935666	10.33120270456978	22.952219840166485	28.12618372855406	18.61764964477401	3025398
SRZ187145	13.19656442054001	2.5917551935079066	27.728983591530426	54.05629812073772	2.4263986736839303	15473838
SRZ187146	32.650886891656036	4.565205088630713	22.221271636922943	33.09898896397036	7.463647418819941	7527526
SRZ187147	17.100276743473543	10.730745174715922	24.38125660504567	35.69340829367721	12.094313183087657	3384723
SRZ187148	17.916810874408892	3.5383992321817908	27.34656758545669	47.09053145122848	4.107690856724149	7029789
SRZ187149	22.41988158139288	5.629801430252652	26.58906469643873	37.02060489747288	8.34064739444286	2674073
SRZ187150	15.80080651766316	12.90980881533141	26.73787031076205	29.44751602599386	15.10399833024952	4541996
SRZ187151	14.383334371727802	4.402728900661826	31.129183641066557	41.452640168179705	8.632112918364106	9951260
SRZ187152	15.353733112881546	4.837021210301959	31.010165420021348	39.28570876319048	9.51337149360467	10347236
SRZ187153	16.854013823366717	9.65570980724925	24.619540365581496	29.081280200272303	19.78945580353023	7759036
SRZ187154	13.756878296980807	5.61084963896891	28.140326985670995	44.60949530472521	7.882449773654083	6682250
SRZ187155	14.50756983190875	3.737064719675979	27.462672604277934	45.92897439631697	8.363718447820368	10924483
SRZ187156	18.436632774458705	6.022735565301263	24.154234218606202	42.49616674582679	8.890230695807043	11990465
SRZ187157	15.1039619615496	3.9110049756086154	29.954766416718698	45.64946724669017	5.3807993994329095	10520723
SRZ187158	18.491805026062583	3.8306695349255055	33.25169284811715	35.94990435327314	8.47592823762162	5103677
SRZ187159	13.495311827417453	7.989139486927173	29.912057998930955	33.315748185326555	15.287742501397869	4304769
SRZ187160	17.36275835909296	6.189390237638341	28.77685334330792	44.212150466965994	3.4588475929947857	3037052
SRZ187161	17.294183875997344	5.944410146701739	23.72117405084031	47.24454834457877	5.795683581881837	9887272
SRZ187162	14.359877676550179	9.86105989223295	29.11186706839292	36.120970098091085	10.546225264732866	4829491
SRZ187163	14.994243136382465	9.092385693536734	30.721535207904267	39.86857029170599	5.323265670470541	3613947
SRZ187164	20.79700666013878	8.520515244244356	23.301909641886777	35.26669299182255	12.113875461907531	4244356
SRZ187165	13.740365609995457	9.784288122354017	29.19692067693117	33.228878116102045	14.049547474617313	7170537
SRZ187166	18.052496286124125	1.6781047638538344	25.29952131437346	53.38998560342578	1.5798920322228054	10720606
SRZ187167	10.715614045302505	2.6761460144476525	21.90992829378767	31.55090282769227	33.147408818769904	15938368
SRZ187168	13.283093164730886	8.489332828357082	28.259058237357358	35.77901281659538	14.189502952959295	7379885
SRZ187169	15.951184189372585	2.4362018656392457	25.82791579171155	54.18718223902459	1.5975159142520325	12116812
SRZ187170	16.5767535900013	4.562119362497851	29.410557620268047	34.250843156551355	15.199726270681445	6491084
SRZ187171	13.186723805059959	11.586077279026487	28.611018106554308	34.48085393059583	12.135326878763424	5175971
SRZ187172	15.998541840298298	6.958994286844667	26.709677026483536	43.37277764199411	6.9600092043793875	10838319
SRZ187173	13.531851856360595	3.3479391228461277	27.576372250572348	47.77197164463117	7.771865125589754	13143190
SRZ187174	22.672187120940652	10.103444992430937	23.261960600983972	31.080998190009765	12.881409095634671	7319929
SRZ187175	16.565503159622082	2.4624824156122176	25.659513416816843	53.35475330250124	1.9577477054476238	6510747
SRZ187176	12.419957241632396	3.258347289090922	19.614734969955563	26.50615544402207	38.20080505529904	9869881
