	Eukaryote	EukaryoteVirus	Plasmid	Prokaryote	ProkaryoteVirus	TotalCnt
SRZ187123	15.949230899217714	8.453035194942519	31.527770013792765	30.59003206117329	13.479931830873712	19516753
SRZ187124	30.242192582038793	3.5226253181671434	30.045779983038404	29.58247126976938	6.606930846986284	29152916
SRZ187125	15.956454966891549	6.9983439089631245	27.25723737631683	28.03214291762596	21.755820830202538	17950704
SRZ187126	16.277294287442295	18.113604043049712	22.287878831584788	30.580383112805972	12.740839725117235	8320056
SRZ187127	20.77940629497663	3.98408736854021	30.0390748297364	35.5894046359135	9.608026870833251	6678468
SRZ187128	11.192595331904155	7.489473474453191	25.027364795665378	22.330994002452403	33.95957239552487	4315764
SRZ187129	12.30285207736498	7.572521978260899	25.353945753083714	24.72724974835286	30.043430442937545	9589817
SRZ187130	22.9275229497553	8.809115922356398	25.513773146861553	26.586514926758817	16.163073054267933	19431144
SRZ187131	15.895019583926233	6.97615542709654	30.78674656113303	25.738785763357196	20.603292664487	13848602
SRZ187132	17.38503910031978	12.74479183992778	23.148672657618803	29.057573587131333	17.6639228150023	6342787
SRZ187133	19.94355498099325	9.773842665135717	25.086190570994322	32.12235736721143	13.07405441566528	10708828
SRZ187134	17.450776229213215	7.289525833686867	27.739551630443138	24.391787919848102	23.128358386808678	14635561
SRZ187135	15.809364463899731	9.889940696907878	28.46847658646894	28.650960234023522	17.18125801869993	17711724
SRZ187136	19.459504742653216	5.473862822821683	27.07601511227115	29.141177438896136	18.849439883357817	17714346
SRZ187137	12.45916279512831	6.594799272064792	21.71603250173814	23.00273934905234	36.22726608201641	7558365
SRZ187138	16.883419588945642	10.554157345054687	30.718988652006804	25.961913292762144	15.881521121230724	11094737
SRZ187139	17.585530960991424	5.978202025136335	29.473366196661928	31.2777006896347	15.685200127575614	14620349
SRZ187140	17.257619284198515	5.126802779319435	29.361150589655246	35.82814149140146	12.426285855425345	37126355
SRZ187141	16.481544606032003	11.251274715040083	27.47839463449903	24.995248720101745	19.793537324327144	4919727
SRZ187142	21.020174697873394	5.459849248108431	28.61169515553033	32.66047907924554	12.247801819242303	17292254
SRZ187143	23.022134636748305	5.840768369870031	30.01166646769565	27.261049858237453	13.86438066744856	14533105
SRZ187144	17.33836344845459	11.089325245539825	27.44230667153754	24.3274111165678	19.80259351790024	8967588
SRZ187145	16.27899846463109	3.553001561424471	30.29297120894101	44.02710871574644	5.847920049256992	26712147
SRZ187146	31.07733681681204	7.334867665613757	24.951458180280607	26.332362687871285	10.303974649422312	18331101
SRZ187147	18.29346224880274	10.315958003143646	29.462184473171334	28.71429778268178	13.214097492200501	10819286
SRZ187148	18.830609972184355	4.507331813595747	28.336389301410716	40.91220826380618	7.413460649003004	13945390
SRZ187149	20.53865583468438	13.336388016506875	23.26081078777739	23.19279896876035	19.671346392271005	8976381
SRZ187150	18.256878967238624	23.649213947316998	23.692829698108667	20.605828334642922	13.795249052692789	15838315
SRZ187151	19.795029001070155	6.632268308597172	29.89432251124338	32.75422906766574	10.924151111423551	22788297
SRZ187152	18.22265489187122	11.362903740990681	30.815998751740526	28.913854078391978	10.684588537005599	26532945
SRZ187153	18.825187264781324	19.24337348458429	24.523379763135285	21.244019410005766	16.164040077493336	22578458
SRZ187154	17.942382442939685	8.05725227624997	28.80613429011475	35.16212153591911	10.032109454776487	13841406
SRZ187155	18.054592193248276	5.259458170784369	29.141912843416872	37.16947279806619	10.374563994484296	21765493
SRZ187156	19.802209366373216	7.105674168927015	27.606587669102414	34.54181722741474	10.943711568182616	24837981
SRZ187157	18.00044951488871	5.196966362871482	31.593318467177763	36.36768435111584	8.8415813039462	21245125
SRZ187158	17.287802418213374	6.1198351568149345	34.72545728639009	29.406813921838868	12.460091216742738	14571667
SRZ187159	14.2891559724763	10.313794560515987	31.549041711052965	26.67384555511485	17.174162200839902	12195017
SRZ187160	22.78999056475195	15.196856243203609	25.89731665757069	29.26737901912027	6.848457515353482	8547735
SRZ187161	20.557416718520276	8.165966104015943	26.227927997106935	35.95874393690229	9.089945243454556	20797331
SRZ187162	15.880466941063853	8.917212057646475	31.794217035194254	29.956126752775916	13.451977213319502	14740190
SRZ187163	18.849805817188614	12.431429521503716	30.042174024885796	30.060665136255615	8.615925500166263	11475784
SRZ187164	18.02528912758439	6.886775236432836	39.04616250326028	24.952377546244232	11.08939558647827	14707348
SRZ187165	15.009938105633701	10.094446038128485	31.389671954996523	28.06133036421893	15.444613537022361	20567300
SRZ187166	21.372567307094446	2.7779934954769074	26.984133328765193	45.04810504690591	3.817200821757541	15761340
SRZ187167	13.869881601538207	4.49895157166458	24.847946082571	28.39148418847111	28.391736555755102	28529847
SRZ187168	14.879847958187803	9.924745781354721	30.872144264012668	29.21218436479595	15.111077631648858	17164752
SRZ187169	17.71505578498036	2.93009233031282	28.049619021642997	47.72324672421513	3.581986138848691	16502381
SRZ187170	22.95591076868097	5.872217169242352	34.61066404830004	24.31434335958611	12.246864654190533	20981019
SRZ187171	18.205428269396418	24.062629926626812	22.57825790908277	23.03891048693116	12.11477340796284	14407170
SRZ187172	19.42640614326128	9.95742197430546	26.842869130329362	32.10291680698333	11.670385945120566	24667419
SRZ187173	17.632746965326536	5.274443901344632	29.918686392997813	36.962121630677515	10.212001109653505	27439196
SRZ187174	16.992480960743595	7.729821298617571	40.23125364917111	23.513478594699063	11.53296549676866	28552717
SRZ187175	19.67955165773158	4.043399050113864	28.068809468843384	43.162893943227445	5.045345880083729	10833509
SRZ187176	14.865115721300649	5.44336040496768	23.254621697446314	25.108077433294696	31.328824742990662	18945907
SRZ187177	14.57011204750566	9.403030205533842	30.010889276177043	30.10226438291302	15.913704087870437	14048684
SRZ187178	23.197290709177928	6.521863051506086	26.818417800303624	36.72788776622767	6.734540672784692	10771232
SRZ187179	14.966702396322349	7.236549473518414	27.055778465609855	30.891561076324823	19.84940858822456	21789556
SRZ187180	26.798251162312337	16.45263482970571	25.278149930569302	20.38670708382334	11.084256993589314	17968277
SRZ187181	19.71608673131077	5.345420498829331	30.106555353273233	34.235947893273675	10.59598952331299	14224344
SRZ187182	18.85826805538308	6.19707489654878	25.593353011075745	31.062220288253926	18.28908374873847	17892974
SRZ187183	20.32872637674379	17.85510596801008	24.12374697949502	24.997142793742075	12.695277882009032	17980851
SRZ187184	20.073076365504225	3.9034130896384354	24.91258600944756	46.80222554853674	4.308698986873041	15948248
SRZ187185	21.062533653643285	14.13040789027136	23.84722499225493	24.566385992727025	16.3934474711034	13863655
SRZ187186	18.490905762765152	10.276004079805727	30.071403194159767	27.15080642630066	14.01088053696869	15165428
SRZ187187	18.781025747303186	5.936689769836812	29.493201155428558	36.49897986624187	9.290103461189576	15305836
SRZ187188	21.089166741917776	9.60772969729631	25.23508355647775	26.812576001356994	17.25544400295117	16577829
SRZ187189	21.342414923551658	11.921756475118539	26.56547421458232	25.57987521776933	14.590479168978153	13276089
SRZ187190	19.516676571020877	5.134847856145985	28.795309703575096	38.63001759010591	7.923148279152135	14722481
SRZ187191	13.53991105360445	6.228834054067232	24.60958170119149	32.12090486128169	23.50076832985514	19525468
SRZ187192	20.2824844354995	14.644696951781146	25.539294470736344	23.84389952355168	15.68962461843133	6511934
SRZ187193	17.59812097227842	3.164165029968502	29.154570720163985	45.2136145590142	4.8695287185748946	14490047
SRZ187194	17.501423858812174	8.009203770944893	28.320187312168983	35.030391215958225	11.13879384211572	12209778
SRZ187195	19.28736520899971	8.571275447651376	33.254806049261475	28.111325787107983	10.775227506979453	48084349
SRZ187196	17.28010874877059	3.2048910902621306	30.40420873368669	44.63063435215373	4.480157075126866	13822685
SRZ187197	14.011880670430008	6.064213232375069	30.308103449945293	39.99017206154323	9.625630585706402	16524320
SRZ187198	14.76215087735648	9.445915256477145	29.280180398333822	27.58103831402113	18.930715153811427	32727575
SRZ187199	19.262499952291964	3.273524929127599	27.840617380151013	44.953076791482644	4.67028094694678	20698819
SRZ187200	17.28501580701504	5.418767839884784	32.05097574764655	32.493378043120586	12.75186256233304	43580018
SRZ187201	18.61648270296608	16.774920021484462	24.703197940807406	27.6145935411671	12.290805793574949	25670644
SRZ187202	19.675891959810716	5.934258674708895	26.82964560166314	36.93131893797913	10.628884825838124	30013572
SRZ187203	19.507509498467606	5.916671700712698	26.612986073638996	37.33923159719644	10.62360112998426	29912983
SRZ187204	20.414433383631348	14.038932173794274	24.55229251287708	29.40334948795337	11.590992441743927	19182335
SRZ187206	23.33431755986179	8.920326416881942	29.578973865538867	31.024399013838124	7.141983143879276	7853883
SRZ187207	14.138538456859544	6.5791110551742795	27.507293447496238	42.35024369189993	9.424813348570009	24726304
SRZ187208	10.854895585120014	4.4165240568912445	28.18706585896593	45.84940142164848	10.692113077374332	25607174
SRZ187209	14.831904324826528	5.520701096565551	24.677167934952177	43.63109631202568	11.339130331630058	27650057
SRZ187210	13.652735970403661	5.686562523661826	28.6864673909878	39.46032593064301	12.5139081843037	21632946
SRZ187211	12.506193170811539	6.830715805110132	29.12185278246405	37.521717132240376	14.019521109373901	14469567
SRZ187212	32.78892693751498	7.629473364306394	21.65147192838527	30.52515134609868	7.404976423694677	16478621
SRZ187213	18.82480988686092	12.56488351286354	24.82281519923266	32.54507392866927	11.242417472373608	19229076
SRZ187214	20.709745274667824	9.623089486097413	23.303986453542702	35.6744317024155	10.688747083276565	20294605
SRZ187215	18.564763480383185	5.368071774555253	25.35042947355156	41.017704973356864	9.69903029815314	29773894
SRZ187216	18.035798197883036	6.6257665682266795	26.39865331931918	38.040823465950744	10.89895844862036	21061563
SRZ187217	18.332357594933164	6.957017032670462	26.492495682631915	36.10445726348668	12.113672426277779	22326681
SRZ187218	12.633448000619763	3.7385595957779536	30.591352214364058	45.31547417354664	7.7211660156915825	23789697
SRZ187219	14.310533895343442	5.511346929028152	26.781261502276603	43.94127257236054	9.455585100991268	21506612
SRZ187220	15.88013979885821	7.712853074708491	28.89441422500749	34.962738444421525	12.549854457004285	12477069
SRZ187221	14.517492934992557	8.596253279232421	31.658173515537246	31.716191571167162	13.511888699070612	11094822
SRZ187222	15.902253775830744	8.41666707003279	30.247768834260768	32.421146411062985	13.012163908812713	14668229
SRZ187223	16.787568444811416	9.875268159610888	27.604595086625583	30.38703260012213	15.345535708829983	7691781
SRZ187224	17.424962393384558	10.54333719881135	25.695104125485653	34.58482457001353	11.75177171230491	14334579
SRZ187225	16.098910751867173	7.51037491676218	27.935598612476035	37.06420085032238	11.390914868572233	13438903
SRZ187226	15.34963781959226	6.072674548822551	28.589018120877874	39.242392103439464	10.74627740726785	15180280
SRZ187227	12.90135586058626	7.900513658407375	33.7084979122912	32.684046283385044	12.805586285330122	13541879
SRZ187228	13.828259523081947	9.411478652169604	27.736401735057058	35.32218098703511	13.701679102656279	14238379
SRZ187229	11.781331329180205	5.832010295349861	24.28595877003758	47.92959433947932	10.171105265953033	15402682
SRZ187230	24.118699941250807	5.1446893365561435	26.19091093362336	36.62113420684362	7.924565581726067	28150174
SRZ187231	25.451807572340368	16.591130825185637	23.49400389654371	24.442179419282525	10.020878286647763	19733899
SRZ187232	18.356274220363698	6.089156779710842	27.32653456294439	35.166437557832914	13.061596879148157	28829821
SRZ187233	18.53303202365953	7.92057362618879	27.40346994933421	34.32332035595293	11.81960404486454	17812018
SRZ187234	15.409411527472749	5.857939624363028	27.7064010292219	42.60279634911011	8.42345146983221	26461932
SRZ187235	15.003839553868653	6.630688746424502	26.567148254568615	42.765851195635804	9.032472249502424	22850311
SRZ187236	11.577589647933003	12.62773607065136	15.324746270986298	14.786207798720897	45.68372021170845	12506256
SRZ187237	13.225029185256535	9.68162142330711	28.001009249182133	25.52608004895215	23.566260093302073	12341848
SRZ187238	9.82724352296847	9.125962395658757	29.434690731107324	28.487078544100985	23.125024806164465	14966038
SRZ187239	17.47407132215896	7.7486316986917325	26.053493368771637	27.279320729392285	21.444482880985387	16575662
SRZ187240	18.360898166494426	5.8687867500908695	28.505058549126442	26.28922370747112	20.976032826817143	27547721
SRZ187241	14.239230096456613	10.426523000390336	26.093630324163758	23.235028077270194	26.0055885017191	13765049
SRZ187242	12.270770913973541	9.753675275939361	27.707219068608136	26.33509914768826	23.933235593790698	12620617
SRZ187243	11.222896912574209	5.322972052859371	29.283874590901842	38.28533319643734	15.884923247227237	23823439
SRZ187244	14.760725281123182	5.912942994544843	21.826391367886593	25.792618557963323	31.70732179848206	18065657
SRZ187245	12.713435130776615	6.44163899847216	20.754005091181	21.719858111725415	38.37106266784481	28014718
SRZ187246	10.027042418327657	7.823821329122042	17.537315700811092	36.739415912440634	27.872404639298573	25665604
SRZ187247	10.60976403328832	9.498389081152586	24.485860885617964	24.933240814449523	30.472745185491608	15152222
SRZ187248	10.607592738205858	8.893535999460948	19.342515875808072	19.70629392022916	41.45006146629596	20658476
SRZ187249	12.088907149695094	6.043016524902757	21.038857867119855	21.45528748156686	39.373930976715435	27312899
SRZ187250	10.32887464000556	6.159811523579113	18.878907272227124	20.345953006253097	44.286453557935104	16129763
SRZ187251	20.503139583823184	5.3778590926848695	27.453909892535506	30.57758917200151	16.087502258954927	31978283
SRZ187252	16.044132003055392	7.109855384579486	29.06151991343252	30.210762639155195	17.573730059777407	10199673
SRZ187253	14.313008215314175	10.320547058593084	26.79933119871636	22.303165453414827	26.263948073961554	14498776
SRZ187254	18.119694238526236	9.359441983341787	28.135415074022283	21.594436894535388	22.791011809574304	12191464
SRZ187255	11.649717963673208	8.543247450739457	36.68251390337731	26.840823498604507	16.28369718360551	20560472
SRZ187256	11.641384552984542	9.584570539059182	34.92888260651067	26.884694231518502	16.960468069927106	16895937
SRZ187257	12.618638710500113	9.703367274680732	33.401476489308884	27.718088757573046	16.55842876793723	18428850
SRZ187258	17.726075066824034	4.833910809364599	29.99476840238378	35.28430337289012	12.16094234853746	25296288
SRZ187259	16.308036720856244	5.268704616166073	33.24826608115254	32.96748879893769	12.207503782887454	15718152
SRZ187260	23.940061834129153	15.401460115964031	22.013005803361782	28.544169140040434	10.101303106504597	42633737
SRZ187261	12.761767705960281	5.976399440321735	22.351201665640993	24.341765180798962	34.56886600727803	22786663
SRZ187262	11.976125028169747	8.67753004125928	29.788195940156008	29.921091294744933	19.63705769567003	20349846
SRZ187263	9.449092321783587	8.04216834511578	29.285375694096338	34.27802665201619	18.945336986988107	22756027
SRZ187264	10.640962699260257	8.691312991390062	29.430214641983213	34.48232144639307	16.755188220973398	17865517
SRZ187265	21.963541354599585	5.35698818644022	31.17987513073832	26.685022549547067	14.814572778674806	6442258
SRZ187266	11.194142153505814	6.9040514980088385	37.319776906686734	27.51554701031035	17.066482431488264	5767990
SRZ187267	15.415917651789488	12.024667477348334	25.34940313300592	20.224471874949167	26.98553986290709	3504047
SRZ187268	14.36109265387306	9.91756741643257	24.082364602453023	21.112014784795914	30.526960542445433	7296144
SRZ187269	15.15423009720735	9.19315845765927	26.716726165829506	27.03420449852556	21.90168078077831	18361883
SRZ187270	11.210331181127529	8.438678696672714	33.8315183637056	26.54394780026472	19.975523958229434	16181538
SRZ187271	10.150092929718243	7.7312634672866105	32.3941671223377	26.45715141694611	23.26732506371134	19873621
SRZ187272	8.968297088718261	6.226150083860304	43.165840077956325	25.948441455539985	15.691271293925126	23194526
SRZ187273	14.287859372766265	5.7214051600699944	26.73368622741484	29.20235054806974	24.05469869167916	15284095
SRZ187274	13.1058461722023	5.397189652511229	21.958544862120167	18.868918315905542	40.66950099726076	9990366
SRZ187275	8.777916864325137	24.05575327207488	18.832533295438633	20.41196378827173	27.921832779889616	19140760
SRZ187276	12.66409940880867	8.122289204134026	27.75678402877347	27.284600016751142	24.172227341532693	24523702
SRZ187277	11.896402310909824	7.357069790151696	26.965728756370375	37.6110658223949	16.169733320173204	27081801
SRZ187278	10.015023873819665	7.527773228847303	30.29789361533369	34.0516449084692	18.10766437353014	25934057
SRZ187279	9.345832377412428	6.081859358314366	30.974442044784965	35.20701739473454	18.390848824753704	19387936
SRZ187280	8.489029077199353	6.084693302133153	34.08307329276747	37.25051222952383	14.092692098376194	17777675
SRZ187281	7.644804501465319	5.392179995899606	38.401390935558226	34.61815303855337	13.943471528523476	19134747
SRZ187282	8.277839640739986	5.189732970238597	32.1810762907096	42.64940566187763	11.701945436434194	30013471
SRZ187283	25.07739319612351	6.300638255781512	28.800079209872816	28.748872068262582	11.07301726995958	25279677
SRZ187284	17.879588393563242	4.829161388006122	32.96757390041769	31.662007962251508	12.661668355761432	26106686
SRZ187285	15.416657218668675	5.64585981626193	29.593498681668212	26.675155407519167	22.668828875882017	19713171
SRZ187286	17.417706910046032	8.435031771088973	31.238289800087554	23.72731252404388	19.18165899473356	7538300
SRZ187287	13.769727603510505	7.985162090757465	22.901943180229843	24.491552066565294	30.851615058936893	11797619
SRZ187288	13.77446124851111	10.369407264280147	30.78800891672707	25.434499415298365	19.633623155183308	9213246
SRZ187289	12.670375695094556	13.364622279464353	30.85611106588595	24.81526329765068	18.29362766190446	16509984
SRZ187290	11.635066424530471	10.956007821821872	34.79590504619659	27.49485790185874	15.11816280559233	7989443
SRZ187291	17.57768203003246	3.6362139124896027	34.30926958299456	34.7456689072822	9.73116556720118	28403802
SRZ187292	16.78786489566274	4.332412491388577	28.523253837871366	39.72008282410507	10.63638595097225	17611781
SRZ187293	14.492790815509105	4.309478288133974	25.925019663434487	32.54189490239465	22.73081633052778	18431419
SRZ187294	13.422689844336091	5.254358448340959	26.793188064771435	27.0207035995389	27.50906004301261	21329093
SRZ187295	13.666389291857046	7.579360434656369	24.55459746747289	22.22048444519217	31.979168360821525	18753205
SRZ187296	10.708502518808535	7.8665116714764345	34.329388134361686	27.461410304305673	19.63418737104767	34139554
SRZ187297	9.60652062614014	7.902743763304549	34.82458220424642	29.26947262193421	18.39668078437468	25425043
SRZ187298	10.229627430682616	7.31288760202936	33.63497270951905	31.741412304124776	17.081099953644205	33413299
SRZ187299	19.48897678747136	6.840826218120479	26.546678998024692	21.62433410827288	25.499183888110593	15564655
SRZ187300	15.062559362362549	7.69330996373796	21.306216769316634	20.93411144946978	35.003802455113075	15319050
SRZ187301	10.47775011808152	6.911104254585424	22.70488870503967	17.708383597651064	42.19787332464232	14983293
SRZ187302	13.970946670104668	8.19916188273444	29.763924051472276	31.84519270463992	16.220774691048696	21113036
SRZ187303	9.737121834758284	7.58611208719119	35.435472022837466	32.623253104485	14.61804095072806	13173441
SRZ187304	8.968671228471404	6.828217357957604	31.963126591912843	37.360233379215096	14.879751442443048	20476545
SRZ187305	8.718155248997585	6.061466376324683	35.43592818247262	35.68138124722601	14.103068944979105	22771767
SRZ187306	15.958122166668414	3.9046644805641004	32.52800431886674	40.6321096789645	6.977099354936245	28522297
SRZ187307	14.535146622964199	6.876433693037118	28.075253804462108	28.5185759888668	21.994589890669776	17419611
SRZ187308	17.49505519712072	5.5167499532175714	31.554691501760527	29.60240927204697	15.831094075854214	16272135
SRZ187309	14.287926917161526	5.967732954484812	25.495213689314372	27.672743251553868	26.576383187485423	12086449
SRZ187310	13.846425266734384	6.480406104814057	24.537407408005503	28.910066871323167	26.22569434912289	12384980
SRZ187311	11.608014527551314	7.644128029547103	31.827535825890557	29.5430180102028	19.377303606808223	17723565
SRZ187312	10.684020259377611	8.15140978979481	29.751170786028265	34.345441559351116	17.0679576054482	18590502
SRZ187313	10.188564348736744	7.688802796562062	30.783049251637724	35.839756741082816	15.499826861980653	20885072
SRZ187314	15.958138428390955	7.5294585011329245	19.99189702157613	26.425952216050092	30.0945538328499	22181967
SRZ187315	19.45624972841141	9.918478289391786	25.02489168469735	26.201775575353214	19.398604722146242	9527278
SRZ187316	12.856176325171095	8.834102221908307	29.75806103392041	27.947071794166437	20.604588624833752	6994078
SRZ187317	19.8634897928933	9.6104637199971	27.47763915766969	29.191701986282794	13.856705343157117	38528401
SRZ187318	15.333173964145319	7.988954686382081	29.353785726932855	30.954026460798662	16.37005916174108	15356377
SRZ187319	11.951916615686882	9.142532599568483	28.925349803659472	35.38827181690605	14.591929164179117	16276059
SRZ187320	10.513832486339735	6.9016167544944595	32.23887274709742	35.46107185587411	14.884606156194277	25252257
SRZ187321	21.30758971329992	9.30974807029699	25.132302399378617	27.162276623970293	17.08808319305418	27515374
SRZ187322	18.526241521318383	5.490893802650898	28.239904936761214	30.379110648876495	17.363849090393014	21920566
SRZ187323	20.48200791786153	5.682019876872022	24.20612849458481	32.3605591833989	17.26928452728274	20068550
SRZ187324	16.234952828179036	5.9248108319686414	31.372964690736477	30.445443781437636	16.021827867678205	15538302
SRZ187325	13.841871256867929	12.240161120304338	24.243906460712203	20.858106954202025	28.815954207913503	8490550
SRZ187326	12.98033934135301	15.092884565220452	25.037228797804076	22.649514415882983	24.240032879739477	10017111
SRZ187327	11.354140462938075	10.478855577347481	28.54398752024701	27.618186783678716	22.00482965578872	9282235
SRZ187328	11.619461837925565	10.384614674403602	30.302517033170595	27.338056250296916	20.35535020420332	11914106
SRZ187329	18.965261260738817	5.95926263910893	23.58187757420821	29.346885068793664	22.146713457150383	18623445
SRZ187330	18.456043622979347	6.838825427734871	25.75979557666894	30.400448441610884	18.54488693100596	15408026
SRZ187331	19.68601993546586	10.427928768092025	24.885917758324844	27.961308791521546	17.03882474659572	18309379
SRZ187332	15.438072452829498	5.995865449990727	24.027366410445403	32.45529706608063	22.08339862065374	19663083
SRZ187333	17.777294743079374	11.086376443241447	25.872265576556554	27.934631359287106	17.329431877835518	9587533
SRZ187334	14.62643774247082	11.652056327011858	28.666538608878074	25.099905065200435	19.95506225643881	11005448
SRZ187335	14.125379411282522	8.50277997642874	29.559169637034135	30.684603235117912	17.12806774013669	14468468
SRZ187336	10.572438938747782	7.391773636994541	30.314384012924382	33.43889840363163	18.28250500770166	15714794
SRZ187337	18.44923052551516	5.391365394082188	24.741253110251783	22.833195558596575	28.584955411554294	15503568
SRZ187338	17.160390377874464	5.423562949294278	25.19270275898739	22.01792702813719	30.20541688570668	14616812
SRZ187339	14.564846325560932	5.455039333265465	18.951120199064015	21.03483620259791	39.99415793951168	14655788
SRZ187340	14.847970562625187	15.721187376236882	29.299425761354808	21.0128314160969	19.118584883686218	10350923
SRZ187341	10.748862970774267	8.598056331111952	30.860975948181654	29.435363859372057	20.35674089056007	12475273
SRZ187342	11.36521804553705	7.687942995614324	30.092844727570256	31.966995286017962	18.886998945260412	14035692
SRZ187343	10.991889164428256	7.477631754149026	30.809511748021972	33.89776007184269	16.823207261558053	15981584
SRZ187344	8.702316312626875	6.8695206404634375	31.5207915365171	35.565021213801565	17.342350296591025	12033911
SRZ187345	15.936713976569179	4.717749221289821	28.32387231987234	43.068770859736354	7.952893622532305	26886126
SRZ187346	16.441093993522102	5.1842590592108015	31.730177788639427	36.77590165119341	9.86856750743426	30492612
SRZ187347	16.762485267110165	5.186732398255718	26.975304230647637	31.96129491876968	19.1141831852168	12579847
