	Eukaryote	EukaryoteVirus	Plasmid	Prokaryote	ProkaryoteVirus	TotalCnt
SRZ187075	6.070437572832848	1.4021636986070665	8.905745449342282	44.10074491537616	39.52090836384164	7659662.0
SRZ187076	13.1097299100791	1.8748469813771589	16.640970250550282	56.53388789132595	11.840564966667504	8556965.0
SRZ187077	10.755354147003846	0.37371287100368894	24.470549808176848	62.09867765233163	2.3017055214839877	17989747.0
SRZ187078	4.209304608936321	0.7687992417751267	11.932032135961848	36.112547989837545	46.97731602348916	33997302.0
SRZ187079	16.90567150498858	0.4904999098449333	16.673428296670274	63.803022448611614	2.1273778398846015	2129664.0
SRZ187080	13.803920386050542	0.7528157895303679	13.579619334406015	66.58244607333151	5.281198416681565	1392771.0
SRZ187081	15.860323066569439	3.0515884629948395	16.37638958474917	56.09705886729931	8.614640018387247	1209534.0
SRZ187082	9.728675633398229	0.9014006184857069	27.497676233132147	57.28127089706292	4.590976617920997	9279115.0
SRZ187083	15.224198033339357	0.5504407785170979	17.685668392531536	59.8267603281019	6.712932467510114	4531641.0
SRZ187084	20.347831533138415	2.042177662856833	15.101400074281822	51.6719302599426	10.83666046978033	2969771.0
SRZ187085	12.134492365061432	0.7360279921850013	19.827893012035133	64.72716681681008	2.574419813908356	8044531.0
SRZ187086	12.471345995444345	1.709215900828762	17.149195272360995	56.217768019111524	12.452474812254373	3311928.0
SRZ187087	20.487371038471746	2.529944694522592	18.509205547591534	46.68856486384235	11.784913855571773	3684626.0
SRZ187088	13.398529419611652	1.2657343030484127	19.90848891995582	59.65980822692614	5.767439130457983	3748180.0
SRZ187089	15.456022838678733	1.5983881936749307	15.826736934646567	51.8246280799707	15.294223953029066	2943778.0
SRZ187090	14.698362467491283	0.8852341557140145	19.01936750722275	53.14548077415953	12.251555095412419	3550586.0
SRZ187091	12.944246390878277	0.6182548597371497	19.150609176318124	63.84610994990868	3.4407796231577663	4048007.0
SRZ187092	10.540661626126564	1.306017949813671	9.381365609337927	40.671780544229776	38.10017427049206	2127153.0
SRZ187093	30.300229569780267	18.47051564405925	8.353177097983908	30.142732515558507	12.733345172618067	1542886.0
SRZ187094	8.995891838530609	0.873130678445618	23.851160436270355	62.81895446795211	3.4608625788013105	4440916.0
SRZ187095	2.974830120472739	0.5615621035826595	8.667001807472412	31.668486426161827	56.12811954231036	3146936.0
SRZ187096	22.457407054627478	3.750482590873763	11.848447994993368	45.06489715472389	16.878765204781505	1380569.0
SRZ187097	10.20127525042992	0.46627086404981116	19.53090836202334	66.16083087122439	3.6407146522725435	2609213.0
SRZ187098	2.7551276920326453	0.26236286299503864	8.166010078872212	37.11368180131027	51.70281756478983	1101909.0
SRZ187099	22.923375862382787	2.5977260716218784	15.088259353224219	45.77469023939422	13.6159484733769	1878951.0
SRZ187100	8.942408921148592	0.938630357176135	22.775953151686142	60.49067262165829	6.852334948330841	3809913.0
SRZ187101	13.95325587126073	1.1168036194063893	13.773641294384582	52.684263750768466	18.472035464179832	4691156.0
SRZ187102	15.111186595734502	2.848534174619481	17.45601121046858	47.25781647867739	17.32645154050005	3991983.0
SRZ187103	11.678146542664534	0.9456794832366321	21.12288593029376	58.69581278037499	7.557475263430081	3492198.0
SRZ187104	16.395287435564512	1.398966117349819	16.11166328207122	49.747541190955985	16.34654197405846	3842409.0
SRZ187105	18.01168566754876	4.133404701280121	14.701029999549782	43.60364776916805	19.55023186245329	1999030.0
SRZ187106	10.610165487649644	0.865856273373366	20.901628043553323	57.50102166842466	10.121328526999003	2429849.0
SRZ187107	16.43424834478814	1.3756979517056194	14.690883732878373	55.38310399480414	12.116065975823728	3301088.0
SRZ187108	16.202695781893727	2.5639441135123495	18.937477188281875	47.631880148524694	14.664002767787354	4838522.0
SRZ187109	14.31813805933514	1.319465430337249	20.156020284167052	59.84613462168652	4.3602416044740435	1568514.0
SRZ187110	16.997720494024662	1.9949910537252225	19.153796905451703	53.9778467820423	7.875644764756112	4960724.0
SRZ187111	15.984860684532752	2.602529878767474	20.12967376321268	46.602952037999	14.67998363548809	5135503.0
SRZ187112	13.07139449187384	0.3322539057345014	20.96036910333066	63.89340060299059	1.7425818960704098	1970180.0
SRZ187113	12.240341745104304	0.5018107742714312	22.36595651753218	62.36502060351343	2.5268703595786532	4102941.0
SRZ187114	19.671409600034178	2.343177011756161	12.85794519962688	53.799434977961646	11.328033210621133	2246992.0
