	Eukaryote	EukaryoteVirus	Plasmid	Prokaryote	ProkaryoteVirus	TotalCnt
SRZ187075	9.560608704053328	4.87395844608183	12.48670466788245	36.41345860588562	36.66526957609677	11354549.0
SRZ187076	15.931801325042171	6.751362127077615	19.56517555087517	45.84850893636731	11.903152060637735	12781480.0
SRZ187077	14.211415761392521	2.5082278902981585	28.79795885589887	51.745927507561966	2.7364699848484824	25378316.0
SRZ187078	6.146766094413682	3.1754753446996418	14.664182296933474	32.65516185824102	43.358414405712175	42801466.0
SRZ187079	20.361703661564988	3.5261320959898415	22.166708165897568	50.789424420813106	3.156031655734497	3301266.0
SRZ187080	15.452918948696327	3.881733661603522	20.846625339218445	53.36522123868102	6.453500811800687	2065778.0
SRZ187081	14.254758865992466	10.172026268467784	22.027944173187723	45.27865882033636	8.266611872015664	1820129.0
SRZ187082	12.25131073008524	3.144771302735735	30.88383240801593	48.395305894239165	5.324779664923931	13049216.0
SRZ187083	17.00283670483567	3.170439162456137	23.719873587318183	48.802287568902436	7.304562976487578	6767359.0
SRZ187084	19.676660078697374	6.901962657558949	19.53887399463807	43.37641586605922	10.506087403046388	4186925.0
SRZ187085	13.864767988317517	3.2512239844733326	23.694660196722097	55.707045472775484	3.482302357711571	10671704.0
SRZ187086	13.919081257334218	3.8622628119796474	20.550999772726218	49.080051391704046	12.587604766255874	4311980.0
SRZ187087	19.06418331082289	8.116526409289465	22.442116337340284	39.23926869606971	11.137905246477654	5341965.0
SRZ187088	17.421214862751313	3.8386048564662487	22.60466787715128	49.47434501484397	6.66116738878719	5387374.0
SRZ187089	15.309108611663444	4.315457837112085	19.415248569368696	45.01555219309988	15.944632788755895	3989148.0
SRZ187090	14.95208295049201	3.285533758423558	23.5535310766463	45.87131329048867	12.337538923949463	4766988.0
SRZ187091	16.939274117970196	2.6672165852830463	22.92668585524148	52.870967056020525	4.595856385484749	5690539.0
SRZ187092	12.841456580271187	3.334018924112328	17.825561012510175	32.76128160706494	33.23768187604137	3320737.0
SRZ187093	26.007615268187887	27.831672751717434	11.421152985923166	24.75753509212542	9.982023902046093	2400966.0
SRZ187094	12.51885158542941	3.1670663521406994	27.314270597712802	52.78538731877182	4.214424145945271	6433809.0
SRZ187095	4.344941738595343	3.0588581137630295	11.835856732776332	27.113079666150032	53.64726374871527	4558335.0
SRZ187096	19.371062082395525	9.840049107111358	19.73230979813873	35.975051329631484	15.081527682722905	2125965.0
SRZ187097	14.60245215871318	3.438382367415865	25.975283928861547	50.62760226123234	5.356279283777069	4216285.0
SRZ187098	4.860582888710082	3.0116466548019005	10.367007396844656	29.60332457833342	52.15743848130994	1636779.0
SRZ187099	19.60237206326174	9.186891512198727	22.65938454665612	35.78745480164788	12.763897076235533	2977155.0
SRZ187100	12.065001002048138	4.327038468064709	25.901476305402422	49.50044400804233	8.206040216442398	5858002.0
SRZ187101	12.994065147212828	3.163059093069811	17.72446349301128	45.71942249764574	20.398989769060343	6102763.0
SRZ187102	14.26412573357061	8.650230077690814	23.25294394956967	38.52983934464264	15.302860894526265	6077295.0
SRZ187103	14.357205533338588	4.232864358843646	24.70200858820338	48.050037508099294	8.657884011515089	5341513.0
SRZ187104	16.386059573633037	3.567549716155542	19.329003905977345	43.72566741239072	16.991719391843354	5014366.0
SRZ187105	17.098224003141386	11.153922950023484	20.197010015836938	35.21163193107616	16.339211099922032	2999949.0
SRZ187106	14.209949668079657	4.488385871149692	25.386590881847013	44.57241053048551	11.342663048438123	4054286.0
SRZ187107	15.97282812213034	3.486143344058656	18.859625480313984	48.53254686266419	13.14885619083283	4192570.0
SRZ187108	15.717088106860857	6.95484364588925	23.91213338282751	40.25666348815494	13.159271376267446	6872189.0
SRZ187109	17.024463478544934	4.4852799781290615	25.79442399192505	46.358820853692535	6.337011697708417	2589738.0
SRZ187110	17.05595215644638	4.248840312779779	25.3798908532933	44.849122276490036	8.466194400990501	7222206.0
SRZ187111	16.51808753770224	7.521910753657926	24.394044046908075	38.41155330674196	13.154404354989806	7444518.0
SRZ187112	18.50778451612453	2.6690018857805633	27.980632649713645	48.155779899975684	2.686801048405579	3438364.0
SRZ187113	16.007161199271632	3.2092366686333915	25.533517377738704	51.45176765961178	3.7983170947444935	5976094.0
SRZ187114	19.637985075201577	5.479849981902334	19.912576722551233	43.872191973877754	11.097396246467104	3246275.0
SRZ187115	18.69308777737257	6.503165296752415	26.1380106787855	44.93024190909006	3.735494337999458	4277640.0
SRZ187116	8.03491338066595	3.176119745763243	25.34679170542371	48.632514106687005	14.809661061460092	4946413.0
SRZ187117	19.759355114711724	4.774771209916473	23.583203735600218	38.1174619599856	13.76520797978599	4018203.0
SRZ187118	18.27450553966971	3.5368784516385867	24.222174713156335	50.04314980192098	3.923291493614382	4340692.0
SRZ187119	16.490372651107414	3.2126336386304084	26.87478347004201	43.476592806569826	9.945617433650341	3278992.0
SRZ187120	29.09611488810555	7.582112069987997	9.59725589361369	40.52502858444152	13.199488563851238	843116.0
SRZ187121	12.17995320984344	6.575776925763242	19.44846033847767	49.15767582474792	12.638133701167726	2170542.0
SRZ187122	12.57536554336271	3.445570782091425	20.38531204071081	28.819723366310175	34.774028267524876	4303525.0
SRZ187123	15.46037169335815	6.213949117187442	26.758016922178566	42.71506760765012	8.852594659625723	6673727.0
SRZ187124	15.309522595523049	2.595088893342629	30.51162956235609	49.72049976348621	1.8632591852920226	7923428.0
SRZ187125	10.455195091061968	3.8919315903348504	22.09063842483345	44.40293851934845	19.159296374421277	4792890.0
SRZ187126	11.260349936637903	14.384148994622956	18.48263656199481	50.254202701543875	5.618661805200456	2518856.0
SRZ187127	18.835398798489557	1.7021146674285732	27.992072352971775	49.53882292986716	1.9315912512429354	2652994.0
SRZ187128	4.828874709188883	3.748628683847306	20.807168486838243	27.016395933651896	43.59893218647367	868691.0
SRZ187129	7.378582150672132	4.402223003502218	14.77165866133301	33.46682521858147	39.98071096591117	1993879.0
SRZ187130	14.289348680553312	6.7705789916716865	23.837869073172914	44.26298107059379	10.839222184008294	4736493.0
SRZ187131	12.32062291432537	3.607839302203558	25.961274188855427	38.818930194832674	19.291333399782975	3722117.0
SRZ187132	14.441481336009312	11.109181830809835	17.046608484894932	42.61768875945414	14.785039588831783	1670168.0
SRZ187133	15.360272489487182	3.928900207070469	24.42421106204729	49.32681435933858	6.959801882056479	3750897.0
SRZ187134	12.621628708544785	4.415196254192523	24.27471342122241	38.51446569168016	20.17399592436012	3321687.0
SRZ187135	14.665484621431759	8.148376342208941	24.42513922690134	36.188223589104645	16.57277622035331	4382235.0
SRZ187136	18.149114242198245	3.4413170754172184	23.962474443081998	40.773352090258534	13.673742149044003	6036526.0
SRZ187137	8.07716097909903	4.447956639603854	15.455520865549254	27.965520399048337	44.05384111669952	2315108.0
SRZ187138	18.233392181769048	8.850211485325788	23.1850237675459	34.90091201186651	14.830460553492752	3360044.0
SRZ187139	14.777571026572963	3.6155364440354187	27.66168154407281	45.22319548700391	8.722015498314898	4070378.0
SRZ187140	14.369993429322871	2.465449941452261	30.639713365845882	44.869524770287434	7.655318493091552	14073131.0
SRZ187141	22.74957848919052	7.677074380323334	11.79072240631411	38.86101245462185	18.921612269550188	941257.0
SRZ187142	16.829316768512466	3.54498994268039	25.755740008369248	50.109724720644564	3.760228559793329	5343372.0
SRZ187143	14.48801682472213	3.4332241755761963	35.356807932288895	37.95191403938928	8.7700370280235	3784431.0
