	Eukaryote	EukaryoteVirus	Plasmid	Prokaryote	ProkaryoteVirus	TotalCnt
SRZ187192	23.030857635010562	13.890982249794776	17.25463941110767	23.36190770969869	22.461612994388297	594472
SRZ187193	12.709415757249603	2.089218302999421	25.349178545190476	58.230464990510775	1.6217224040497242	3775862
SRZ187194	14.950528422157465	5.771726747931751	24.995626703985458	43.0724004488495	11.209717677075822	2343770
SRZ187195	14.465159559184324	7.754081258260873	25.16256514762374	41.88812069826759	10.73007333666347	9048680
SRZ187196	11.364761099704655	2.27627940528193	28.788587661081905	55.583566873163406	1.9868049607681044	4291916
SRZ187197	8.842853325249882	3.7743101811597093	27.774032977289224	51.05686468462576	8.551938831675429	4011488
SRZ187198	11.882444332652419	9.284105460532333	26.033091710113112	37.290961614683376	15.50939688201876	6297408
SRZ187199	14.164581893796052	2.188837155237548	25.807107385714193	55.10436349311928	2.735110072132926	7742650
SRZ187200	14.077419543179932	3.858229597211106	26.344369056510136	37.525635006167	18.19434679693183	8221180
SRZ187201	12.62612024520175	10.044914727706175	25.211960473579868	39.34728125852472	12.769723294987488	4384308
SRZ187202	17.653453722339712	5.097846431740455	21.38880020261288	44.245677676474656	11.614221966832295	6696514
SRZ187203	16.967375457566902	4.795515442529478	21.143832423805325	45.00654538700531	12.086731289092986	6719236
SRZ187204	14.712253032304885	10.005913652365876	22.491060274936363	41.89746530057142	10.893307739821454	2888232
SRZ187206	11.03874211590014	3.014409610537768	39.07943965258023	43.7042922670671	3.1631163539147598	1097462
SRZ187207	6.970835409501355	3.108441294070464	26.74804485738245	53.892890998140565	9.279787440905169	5266112
SRZ187208	5.472389346878352	2.4158302888728933	25.719126454889924	55.76930912251633	10.623344786842498	5890480
SRZ187209	10.307120131270963	4.290731544880564	21.248916604652717	54.63874919022668	9.514482528969072	4732806
SRZ187210	11.71056594932896	3.8321228956792397	27.503151600343607	46.548645675122465	10.405513879525728	3764754
SRZ187211	11.48181406522223	5.674518201284797	25.72586401418342	47.053755765850816	10.064047953458743	1042344
SRZ187212	36.14451447343982	4.379806580193328	17.91098860151805	35.45368875295844	6.1110015918903615	3510292
SRZ187213	17.3031120559445	5.908441166504822	22.044544591514875	42.059184679473944	12.684717506561862	4049156
SRZ187214	22.173346782058832	4.485848027239692	19.571463188283857	41.83325835220989	11.936083650207731	4316642
SRZ187215	17.018966143053174	3.903786395826202	22.28514309350482	47.50845015450425	9.283654213111546	6000482
SRZ187216	14.819723450567341	5.0930934847953715	22.793433435858258	48.27986392640566	9.013885702373369	3434612
SRZ187217	18.319103295304835	5.925723925899746	23.63113253640336	41.72035448612489	10.403685756267167	3344334
SRZ187218	10.468546479494945	3.0423177206580716	23.373394287423995	55.72778990323592	7.38795160918707	4331566
SRZ187219	11.682123939754414	3.7706769685016486	20.320001394932522	54.59630265385912	9.630895042952297	4129232
SRZ187220	16.796316468047497	11.10695162593825	21.951585394530923	36.979114579250805	13.166031932232526	1479884
SRZ187221	16.545496106139062	8.509030646098362	25.295174660219757	37.82696209001756	11.823336497525263	1259932
SRZ187222	16.37976819373432	9.52715824995895	24.27839400270648	37.899361881628195	11.915317671972051	1766130
SRZ187223	18.712225050584166	12.394099601853664	20.176228705698062	34.337836955812286	14.379609686051824	612840
SRZ187224	13.00050588682589	6.748247463496024	22.53961470905223	48.45523844237132	9.256393498254534	2546024
SRZ187225	11.231936080876222	6.212948985120495	23.62189858265118	49.372477873508736	9.560738477843364	2521186
SRZ187226	11.89156157064077	5.206433693378292	24.06100415890763	49.369616416355505	9.471384160717804	3115722
SRZ187227	12.093368152948383	7.393794800700691	28.046398797922155	38.37856268458841	14.087875563840358	2047122
SRZ187228	11.324003163641274	7.136711742124655	14.17619938656224	56.54121414379135	10.821871563880476	2073560
SRZ187229	7.393825589455497	2.7097882202013306	14.351366171099869	70.42350786802818	5.121512151215121	3866280
SRZ187230	13.117376599259428	2.744828237704052	24.70621978762307	52.454714839909364	6.976860535504088	6436104
SRZ187231	20.203153010561383	12.24461985621351	17.949358174619164	38.28548067921935	11.317388279386597	2362948
SRZ187232	16.05017909474381	5.313011852109786	21.296554926076187	45.868170068819644	11.472084058250571	4790202
SRZ187233	16.71245180697369	7.7587594797271535	22.398593399144175	42.861161716730926	10.269033597424055	2360300
