	Eukaryote	EukaryoteVirus	Plasmid	Prokaryote	ProkaryoteVirus
SRZ187149	106430	32444.0	116574.0	215174.0	71752.0
SRZ187150	306422	183806.0	291316.0	407496.0	309982.0
SRZ187151	504296	122444.0	882572.0	1362104.0	403708.0
SRZ187152	556318	138690.0	894742.0	1370068.0	451618.0
SRZ187153	616884	248600.0	574502.0	802712.0	767114.0
SRZ187154	269690	109880.0	399662.0	879920.0	263670.0
SRZ187155	511086	139260.0	773410.0	1698142.0	474880.0
SRZ187156	837822	227762.0	921642.0	2077766.0	486572.0
SRZ187157	325278	100838.0	800264.0	1418814.0	177958.0
SRZ187158	211966	37118.0	388288.0	520490.0	168456.0
SRZ187159	260320	101366.0	333146.0	371658.0	285064.0
SRZ187160	104356	38336.0	204048.0	312808.0	31080.0
SRZ187161	433386	165236.0	704744.0	1752162.0	229148.0
SRZ187162	230206	160474.0	449132.0	696258.0	154236.0
SRZ187163	110022	83978.0	252138.0	370616.0	60478.0
SRZ187164	292120	109970.0	276454.0	557248.0	198002.0
SRZ187165	370706	208516.0	534524.0	754450.0	398974.0
SRZ187166	794104	62286.0	1267498.0	2976022.0	43162.0
SRZ187167	566666	134404.0	1139780.0	2027814.0	2922222.0
SRZ187168	382890	188768.0	661986.0	1000218.0	435270.0
SRZ187169	709368	114540.0	1445526.0	3544476.0	58500.0
SRZ187170	230952	91310.0	448950.0	602598.0	458370.0
SRZ187171	237432	159606.0	511050.0	636300.0	275140.0
SRZ187172	457516	255238.0	792720.0	1666704.0	394426.0
SRZ187173	515504	119086.0	966168.0	1824250.0	527000.0
SRZ187174	586370	268372.0	522888.0	791286.0	426962.0
SRZ187175	259140	34446.0	458226.0	869882.0	34224.0
SRZ187176	231062	99856.0	539298.0	926648.0	2064114.0
SRZ187177	381424	158236.0	465300.0	715492.0	363216.0
SRZ187178	305986	45264.0	355812.0	729100.0	77798.0
SRZ187179	224352	114852.0	865364.0	1572880.0	968060.0
SRZ187180	230666	152814.0	319546.0	456280.0	239894.0
SRZ187181	205196	63554.0	370654.0	681166.0	192680.0
SRZ187182	350494	93864.0	527510.0	1244000.0	891048.0
SRZ187183	352412	171152.0	548578.0	744334.0	372282.0
SRZ187184	466798	68014.0	877676.0	2531658.0	37802.0
SRZ187185	189294	150460.0	393932.0	684870.0	359474.0
SRZ187186	211692	149858.0	439918.0	604208.0	286568.0
SRZ187187	193462	70438.0	448834.0	992796.0	153774.0
SRZ187188	506582	212300.0	529502.0	1028448.0	605666.0
SRZ187189	285962	146820.0	298220.0	516030.0	213064.0
SRZ187190	306700	75536.0	542234.0	1174172.0	120550.0
SRZ187191	214978	99266.0	686482.0	1253140.0	1294256.0
SRZ187192	103796	49044.0	60156.0	99170.0	102162.0
SRZ187193	354412	53436.0	791476.0	2024856.0	30506.0
SRZ187194	256800	88520.0	460112.0	900128.0	218380.0
SRZ187195	961254	485444.0	1691512.0	3314752.0	738928.0
SRZ187196	366746	66154.0	1054034.0	2195884.0	47042.0
SRZ187197	236332	94140.0	919566.0	1881754.0	270150.0
SRZ187198	553132	393744.0	1224766.0	2032284.0	800252.0
SRZ187199	893322	120574.0	1762624.0	4006854.0	163314.0
SRZ187200	879214	217064.0	1634614.0	2680704.0	1277882.0
SRZ187201	391130	289986.0	842436.0	1490130.0	397118.0
SRZ187202	911910	231128.0	1117972.0	2635128.0	626482.0
SRZ187203	874788	220782.0	1113994.0	2697794.0	677246.0
SRZ187204	300694	195086.0	495394.0	1048944.0	238950.0
SRZ187206	96074	20842.0	365070.0	430884.0	20868.0
SRZ187207	249456	114378.0	1140030.0	2556138.0	416042.0
SRZ187208	237814	98046.0	1239642.0	3021352.0	544942.0
SRZ187209	388686	147708.0	836442.0	2420698.0	359596.0
SRZ187210	367008	98860.0	833878.0	1584284.0	313168.0
SRZ187211	81770	35470.0	186324.0	411024.0	64682.0
SRZ187212	1180852	112480.0	529074.0	1139668.0	169460.0
SRZ187213	549856	165934.0	736126.0	1543948.0	445534.0
SRZ187214	831076	136144.0	698262.0	1675836.0	457594.0
SRZ187215	866332	177718.0	1151310.0	2678604.0	477028.0
SRZ187216	412664	124620.0	634570.0	1518954.0	242068.0
SRZ187217	514452	140798.0	646052.0	1248210.0	266800.0
SRZ187218	361778	93410.0	820264.0	2239552.0	264832.0
SRZ187219	381074	104104.0	636082.0	2062142.0	325086.0
SRZ187220	176538	60662.0	229728.0	448002.0	155996.0
SRZ187221	154796	65858.0	199314.0	375192.0	93926.0
SRZ187222	218952	114142.0	291972.0	535504.0	138882.0
SRZ187223	87114	58566.0	83146.0	162202.0	58776.0
SRZ187224	264878	114426.0	439458.0	1130568.0	176228.0
SRZ187225	217196	109982.0	464058.0	1143940.0	185728.0
SRZ187226	293244	115740.0	582708.0	1404314.0	223760.0
SRZ187227	187940	101636.0	434044.0	662690.0	234020.0
SRZ187228	182324	105522.0	195410.0	1081480.0	176452.0
SRZ187229	231218	69860.0	422800.0	2591412.0	144136.0
SRZ187230	632340	116482.0	1293506.0	3114618.0	358390.0
SRZ187231	309342	184232.0	304866.0	792932.0	216726.0
SRZ187232	609060	182892.0	777666.0	1988334.0	450618.0
SRZ187233	305306	131028.0	380082.0	861192.0	158710.0
SRZ187234	399538	167738.0	648162.0	2534776.0	136814.0
SRZ187235	288614	150114.0	547358.0	2055750.0	120378.0
SRZ187236	167054	59906.0	98208.0	150786.0	482900.0
SRZ187237	87210	61052.0	144194.0	155592.0	148660.0
SRZ187238	56994	60908.0	213596.0	312902.0	116676.0
SRZ187239	541374	128284.0	610858.0	1009266.0	605442.0
SRZ187240	631228	156236.0	1015740.0	1343788.0	977850.0
SRZ187241	168146	117814.0	205158.0	350064.0	398066.0
SRZ187242	165064	60842.0	145244.0	307778.0	318788.0
SRZ187243	244852	96194.0	718358.0	1954436.0	575498.0
SRZ187244	498334	107130.0	580602.0	1259050.0	1444982.0
SRZ187245	506286	145072.0	761374.0	1284338.0	1932694.0
SRZ187246	401402	294520.0	859372.0	4073268.0	2443406.0
SRZ187247	115224	71060.0	170316.0	304200.0	344954.0
SRZ187248	201282	184774.0	306468.0	603256.0	1267750.0
SRZ187249	154398	151768.0	325618.0	676900.0	1254256.0
SRZ187250	100314	50518.0	181542.0	279478.0	628668.0
SRZ187251	792838	173232.0	953100.0	1648502.0	867302.0
SRZ187252	122736	17696.0	136950.0	240828.0	131894.0
SRZ187253	197136	99712.0	160948.0	196010.0	401972.0
SRZ187254	228026	101142.0	160034.0	250392.0	284550.0
SRZ187255	287110	163622.0	465664.0	619732.0	395836.0
SRZ187256	240274	136282.0	338724.0	452466.0	303060.0
SRZ187257	336974	198826.0	537054.0	632842.0	400376.0
SRZ187258	310978	105298.0	594866.0	1130892.0	248532.0
SRZ187259	153528	53958.0	377106.0	579742.0	142390.0
SRZ187260	444130	325804.0	710742.0	1251500.0	450432.0
SRZ187261	265494	89104.0	454428.0	1016824.0	1753900.0
SRZ187262	323622	195540.0	544512.0	1048144.0	495124.0
SRZ187263	237224	160592.0	643048.0	904540.0	569136.0
SRZ187264	202292	81376.0	454886.0	807122.0	428174.0
SRZ187265	72618	15884.0	178008.0	192810.0	49218.0
SRZ187266	21382	15018.0	119114.0	86748.0	29604.0
SRZ187267	11750	12120.0	8262.0	12148.0	36428.0
SRZ187268	73032	41866.0	66542.0	85460.0	169238.0
SRZ187269	417480	156048.0	472218.0	757832.0	666980.0
SRZ187270	320894	79608.0	326420.0	361534.0	525414.0
SRZ187271	310128	100230.0	561124.0	648430.0	491032.0
SRZ187272	439416	89710.0	751330.0	778462.0	705946.0
SRZ187273	166452	108450.0	338696.0	596942.0	547884.0
SRZ187274	75424	38162.0	102356.0	140366.0	656588.0
SRZ187275	120398	71904.0	315176.0	1221968.0	1013794.0
SRZ187276	487608	207762.0	548442.0	877218.0	846754.0
SRZ187277	354836	146296.0	630908.0	1336184.0	650558.0
SRZ187278	395414	158388.0	756332.0	1557474.0	856550.0
SRZ187279	354994	61290.0	644626.0	1218672.0	615266.0
SRZ187280	254792	42186.0	644706.0	1455562.0	339446.0
SRZ187281	112344	47490.0	648708.0	911636.0	222914.0
SRZ187282	258686	94170.0	1258386.0	3215100.0	294678.0
SRZ187283	365198	109154.0	583060.0	1022610.0	273674.0
SRZ187284	410760	96094.0	769878.0	1234388.0	374094.0
SRZ187285	264872	68930.0	553776.0	819054.0	643950.0
SRZ187286	114690	35568.0	42244.0	141580.0	65386.0
SRZ187287	192612	123638.0	207632.0	373230.0	397656.0
SRZ187288	177626	70144.0	124384.0	195688.0	225766.0
SRZ187289	295924	153284.0	286860.0	366304.0	308458.0
SRZ187290	48412	50256.0	70992.0	97268.0	37466.0
SRZ187291	615200	117054.0	936790.0	1867322.0	322084.0
SRZ187292	306672	82240.0	551562.0	1310090.0	186426.0
SRZ187293	86170	35304.0	214046.0	544222.0	854952.0
SRZ187294	148320	77560.0	468978.0	1027364.0	1204058.0
SRZ187295	236046	124528.0	370422.0	610286.0	701670.0
SRZ187296	521778	228046.0	788896.0	1498214.0	876234.0
SRZ187297	285240	133924.0	591478.0	992392.0	674866.0
SRZ187298	390848	183176.0	838782.0	1594226.0	654358.0
SRZ187299	102512	84794.0	139048.0	199816.0	304506.0
SRZ187300	117356	67456.0	147844.0	265516.0	476278.0
SRZ187301	82820	59358.0	119378.0	152862.0	739488.0
SRZ187302	215594	121272.0	438542.0	750014.0	313256.0
SRZ187303	65292	61278.0	314034.0	624010.0	108624.0
SRZ187304	138394	89468.0	709960.0	1315828.0	208002.0
SRZ187305	148574	88404.0	1452754.0	1562578.0	254898.0
SRZ187306	760502	191868.0	1402686.0	3348686.0	336938.0
SRZ187307	250472	70662.0	494884.0	991334.0	985608.0
SRZ187308	247250	81636.0	440074.0	700984.0	499450.0
SRZ187309	169278	74764.0	357928.0	826434.0	774196.0
SRZ187310	222730	81150.0	463454.0	912244.0	595928.0
SRZ187311	375276	164834.0	457016.0	936454.0	599262.0
SRZ187312	325678	140702.0	675470.0	1471578.0	534818.0
SRZ187313	349640	126300.0	684998.0	1742658.0	502172.0
SRZ187314	439364	171016.0	500872.0	1213040.0	904686.0
SRZ187315	175554	48674.0	94054.0	158612.0	112168.0
SRZ187316	143262	39066.0	142718.0	188904.0	135726.0
SRZ187317	627464	196774.0	727768.0	1493098.0	395724.0
SRZ187318	226322	84972.0	330136.0	494152.0	252186.0
SRZ187319	104992	71114.0	321892.0	792626.0	150290.0
SRZ187320	145924	89088.0	594550.0	1378132.0	230250.0
SRZ187321	876972	171758.0	658208.0	1088246.0	627774.0
SRZ187322	585692	129676.0	584770.0	1172928.0	613768.0
SRZ187323	568680	103268.0	523166.0	956886.0	505290.0
SRZ187324	451792	82104.0	661940.0	878028.0	292790.0
SRZ187325	85878	71590.0	93996.0	122108.0	205244.0
SRZ187326	198938	98014.0	148438.0	231672.0	295100.0
SRZ187327	142584	88356.0	170930.0	266836.0	284530.0
SRZ187328	193394	110196.0	243692.0	352202.0	303964.0
SRZ187329	304956	112580.0	445830.0	863374.0	391132.0
SRZ187330	316326	105526.0	412922.0	726540.0	348288.0
SRZ187331	399704	121836.0	445590.0	760704.0	383742.0
SRZ187332	319218	127636.0	497138.0	1081188.0	653518.0
