	Eukaryote	EukaryoteVirus	Plasmid	Prokaryote	ProkaryoteVirus
SRZ187648	948	5475.0	2069.0	2650.0	1100.0
SRZ187649	7369	15300.0	18075.0	35445.0	9941.0
SRZ187650	6095	4926.0	4213.0	4861.0	1865.0
SRZ187651	8870	3581.0	2451.0	3144.0	569.0
SRZ187652	6314	6265.0	2383.0	2376.0	1992.0
SRZ187653	5225				
SRZ187654	5883	11357.0	12504.0	11200.0	1841.0
SRZ187655	65863	58475.0	138460.0	323596.0	47064.0
SRZ187656	18415	8655.0	17612.0	22614.0	4084.0
SRZ187657	889136	345662.0	1473279.0	3685242.0	471133.0
SRZ187658	547960	291659.0	1137480.0	2575943.0	335625.0
SRZ187659	5043996	2001866.0	8102457.0	18822125.0	4076633.0
SRZ187660	7191391	2705563.0	13672355.0	40281758.0	6364222.0
SRZ187661	2069276	829667.0	4675980.0	10902373.0	1680165.0
SRZ187662	143696	62605.0	468109.0	1167436.0	66393.0
SRZ187663	305145	103757.0	564963.0	1456062.0	122587.0
SRZ187664	176762	46560.0	497100.0	841671.0	51440.0
SRZ187665	172033	65374.0	372219.0	870771.0	52849.0
SRZ187666	226505	89845.0	667779.0	1409234.0	310659.0
SRZ187667	670083	226720.0	1403785.0	3058119.0	644166.0
SRZ187668	2219701	514493.0	1741497.0	3247360.0	775970.0
SRZ187669	2683203	420168.0	1797241.0	3182191.0	619731.0
SRZ187670	2378609	368760.0	1748582.0	3526717.0	646266.0
SRZ187671	3490052	512955.0	2314790.0	4578567.0	956732.0
SRZ187672	2994804	467378.0	2029659.0	4307912.0	944744.0
SRZ187673	2323921	488040.0	1702202.0	4072363.0	1032230.0
SRZ187674	2967830	277591.0	698730.0	1285617.0	546301.0
SRZ187675	2841436	317777.0	677343.0	1162664.0	491315.0
SRZ187676	2797361	334917.0	720243.0	1297013.0	572732.0
SRZ187677	750420	191417.0	1604273.0	3890966.0	437586.0
SRZ187678	942591	208715.0	1046706.0	1905742.0	497484.0
SRZ187679	670704	128306.0	962843.0	2146798.0	363227.0
SRZ187680	1121353	444144.0	3430364.0	8047795.0	1066059.0
SRZ187681	1222478	381875.0	3498852.0	8397663.0	1005946.0
SRZ187682	718090	240016.0	1718893.0	4728416.0	487816.0
SRZ187683	654964	359078.0	1879795.0	4339766.0	464881.0
SRZ187684	14782304	5684427.0	48686875.0	94850201.0	17564406.0
SRZ187685	257606	137280.0	461866.0	960312.0	170360.0
